0,1,2,3,4
0.9782608695652174,0.9807692307692308,0.9791666666666666,0.975,0.9565217391304347
1.0,0.9852941176470589,0.986842105263158,0.9848484848484849,0.9861111111111112
0.9895833333333335,0.9891304347826089,0.9803921568627452,0.9893617021276596,0.9893617021276595
0.9912280701754386,0.9913793103448275,1.0,0.9913793103448275,0.9830508474576272
1.0,0.9928571428571429,0.9859154929577465,0.9929577464788732,0.9855072463768116
0.9879518072289155,0.9935897435897434,1.0,0.9936708860759493,0.9876543209876545
0.989044540229885,0.9948453608247424,0.9893617021276595,0.9949494949494949,0.9891304347826088
0.9902462121212121,0.990990990990991,1.0,0.9953703703703705,1.0
0.9952380952380953,0.9959016393442623,0.9915966386554622,0.9958333333333333,0.9957627118644069
0.996212121212121,0.9962406015037595,0.9886363636363638,0.9920454545454547,0.99609375
0.996551724137931,1.0,0.9932432432432434,0.9965034965034966,1.0
0.9934640522875818,0.9967105263157895,0.9903225806451613,0.9934640522875818,0.9933774834437086
0.9969512195121952,0.9968944099378881,0.9969325153374233,0.993939393939394,0.9878048780487806
0.9943502824858758,0.9971098265895953,0.9915730337078652,0.9914772727272726,0.9915730337078653
0.9946236559139784,0.9945945945945945,0.989247311827957,0.9918875549744445,0.9947089947089948
0.9924623115577891,0.9948979591836734,0.9898477157360407,0.9896899082086216,0.9925742574257426
1.0,0.9975961538461539,0.9903846153846152,0.9952380952380951,0.9952830188679245
0.9954751131221721,0.9954545454545454,0.9954337899543378,0.9977272727272727,0.9931506849315069
