Training Data Percentage,Train Time,Test Time
0.1,0.0026042460000041956,0.0012813579999999547
0.15000000000000002,0.002760482999988767,0.0008810900000071342
0.20000000000000004,0.0047771859999983235,0.001027496999995492
0.25000000000000006,0.004241516999996975,0.0008772390000046926
0.30000000000000004,0.004860950999997726,0.00087860800000783
0.3500000000000001,0.0050078539999987015,0.0008176310000038711
0.40000000000000013,0.006814026000000695,0.001065562000007958
0.45000000000000007,0.006096321000001126,0.0008509289999949488
0.5000000000000001,0.006510503000001222,0.0008205020000104923
0.5500000000000002,0.007631812999989052,0.000829084000002922
0.6000000000000002,0.007290319999995631,0.0007842939999989085
0.6500000000000001,0.009224422000002619,0.0007781039999912309
0.7000000000000002,0.008664478000000031,0.0007407899999947176
0.7500000000000002,0.008936203000004639,0.0010424649999976054
0.8000000000000002,0.010127289999999789,0.0006744079999947417
0.8500000000000002,0.010116484000008086,0.0006501400000047397
0.9000000000000002,0.011019490999998993,0.0007522140000020272
0.9500000000000003,0.011806910999993647,0.0006367630000028157
