Training Data Percentage,Train Time,Test Time
0.1,0.0018862510000872135,0.001065982999989501
0.15000000000000002,0.00181063499985612,0.000650241000130336
0.20000000000000004,0.00175669200007178,0.0006215879998308083
0.25000000000000006,0.001974404000065988,0.0007365139999819803
0.30000000000000004,0.002082258999962505,0.0006291449999480392
0.3500000000000001,0.0023119049997148977,0.0006510100001833052
0.40000000000000013,0.0020898640000268642,0.0006696779996673285
0.45000000000000007,0.0021666389998244995,0.0007241210000756837
0.5000000000000001,0.0027946149998570036,0.0006377770000653982
0.5500000000000002,0.002295572000093671,0.0006358460000228661
0.6000000000000002,0.0023087999998097075,0.0008082970002760703
0.6500000000000001,0.0024709659996915434,0.0007340360002672242
0.7000000000000002,0.0025910579997798777,0.0006695669999317033
0.7500000000000002,0.002544027999647369,0.001046163999944838
0.8000000000000002,0.002860845000213885,0.0006691270000374061
0.8500000000000002,0.0026387630000499485,0.0005617320002784254
0.9000000000000002,0.0029947269999865966,0.0009412639997208316
0.9500000000000003,0.002843350000148348,0.0005458659998112125
