Training Data Percentage,Train Time,Test Time
0.1,0.00268845800019335,0.001023436000195943
0.15000000000000002,0.0025886339999487973,0.0009410369998477108
0.20000000000000004,0.004111866000130249,0.0010726880000220262
0.25000000000000006,0.0026197160000265285,0.0008214829999815265
0.30000000000000004,0.0023470200003430364,0.0007843799999136536
0.3500000000000001,0.0025989370001298084,0.0007690449997426185
0.40000000000000013,0.0024452489997202065,0.0007293419998859463
0.45000000000000007,0.002465169000060996,0.0008082119998107373
0.5000000000000001,0.0025193810001837846,0.0006946220000827452
0.5500000000000002,0.002357283000037569,0.0006721079998897039
0.6000000000000002,0.0024610269997538126,0.0006692679999105167
0.6500000000000001,0.003286391000074218,0.0007063630000629928
0.7000000000000002,0.0026986439997926936,0.0006655880001744663
0.7500000000000002,0.002613381000173831,0.0006581630000255245
0.8000000000000002,0.0032556080000176735,0.0006635979998463881
0.8500000000000002,0.002951586000108364,0.0006813760001023184
0.9000000000000002,0.002904171999944083,0.0006442399999286863
0.9500000000000003,0.0033608090002417157,0.0007850030001463892
