Training Data Percentage,Train Time,Test Time
0.1,0.002009061000080692,0.0007061619999149116
0.15000000000000002,0.002398281000296265,0.0009210729999722389
0.20000000000000004,0.0023206209998534177,0.0007397640001727268
0.25000000000000006,0.002174967000428296,0.0006961079998291098
0.30000000000000004,0.0024164339997696516,0.0008431109999946784
0.3500000000000001,0.0023722949999864795,0.000696738000442565
0.40000000000000013,0.0024795599997560203,0.0006888020002406847
0.45000000000000007,0.0025014610000653192,0.0007607580000694725
0.5000000000000001,0.0026881349999712256,0.0006825260002187861
0.5500000000000002,0.002760791000127938,0.0006899800000610412
0.6000000000000002,0.002709516999857442,0.000729361000139761
0.6500000000000001,0.0029958240002088132,0.0006740959997841856
0.7000000000000002,0.002863662999970984,0.0006975790001888527
0.7500000000000002,0.002920664000157558,0.0006643540000368375
0.8000000000000002,0.003232030000162922,0.0007566659996882663
0.8500000000000002,0.0031592450000061945,0.0008060290001594694
0.9000000000000002,0.002956956000161881,0.0006938849996913632
0.9500000000000003,0.0035983719999421737,0.0008783709999988787
