mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.002822399139404297,0.0006486472886593492,0.00789099931716919,0.0006000041785219708,1,manhattan,8,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 8, 'KNN__weights': 'distance'}",0.6737185686653773,0.6757736943907158,0.6052824651504037,0.7673663168415794,0.6803520036920981,0.057426605909813244,195
0.002319931983947754,2.218350035347736e-05,0.010033786296844482,0.00034978968900905763,1,manhattan,9,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 9, 'KNN__weights': 'uniform'}",0.688588007736944,0.6495406189555126,0.6052824651504037,0.7353823088455774,0.6695736722720624,0.04791462468998462,391
0.002264082431793213,7.740096318611401e-05,0.007664799690246582,0.00015758246181112693,1,manhattan,9,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 9, 'KNN__weights': 'distance'}",0.6942698259187622,0.6651353965183752,0.6216678894595258,0.7353823088455774,0.6790112649777501,0.04140647948938391,249
0.0023248791694641113,9.366488263100758e-05,0.010336160659790039,0.00036787129180168755,1,manhattan,10,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.6573984526112187,0.6509912959381045,0.5791146979701641,0.737256371814093,0.6560318119803259,0.05583156060916828,607
0.002358555793762207,0.00013518443813579774,0.007748246192932129,0.00019461547241096512,1,manhattan,10,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.6573984526112187,0.6658607350096712,0.5946441672780634,0.7788605697151426,0.6739492821530626,0.06618673909347059,335
0.0024509429931640625,0.00026322744644980295,0.011839032173156738,0.0017173291121557897,1,manhattan,11,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 11, 'KNN__weights': 'uniform'}",0.6836315280464217,0.6821808510638299,0.5840058694057229,0.7743628185907049,0.6808784218860606,0.06714555900058193,186
0.002231001853942871,4.7634367441182514e-05,0.007970571517944336,0.00024316807514687992,1,manhattan,11,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 11, 'KNN__weights': 'distance'}",0.6786750483558995,0.6928191489361702,0.5840058694057229,0.7852323838080961,0.6849989016411043,0.07112579901655253,140
0.00230252742767334,0.0001060706145101252,0.010395526885986328,0.00025628611061402385,1,manhattan,12,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 12, 'KNN__weights': 'uniform'}",0.6581237911025145,0.6566731141199227,0.5955001222792861,0.737256371814093,0.6617312775451168,0.05017006456078215,518
0.002286255359649658,8.283345216072525e-05,0.008064985275268555,1.2941759295913782e-05,1,manhattan,12,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 12, 'KNN__weights': 'distance'}",0.6737185686653773,0.660904255319149,0.5897529958425045,0.7852323838080961,0.677163668021012,0.06977514498341934,290
0.002245008945465088,5.259450494266998e-05,0.010651469230651855,0.00029031828604749566,1,manhattan,13,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6843568665377177,0.6715425531914893,0.5897529958425045,0.7686156921539233,0.6783970394093303,0.06322522753669793,268
0.0024567246437072754,8.674577084848045e-05,0.009084224700927734,0.0005005443766623843,1,manhattan,13,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.6900386847195359,0.6715425531914893,0.5897529958425045,0.7794852573713145,0.6825175191643741,0.06723546734894392,161
0.002248525619506836,5.959057641896164e-05,0.010902464389801025,0.00022664093047011457,1,manhattan,14,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 14, 'KNN__weights': 'uniform'}",0.6474854932301741,0.661629593810445,0.6078503301540721,0.7647426286856573,0.67019227300991,0.05772352080895065,375
0.002302229404449463,7.673641418095453e-05,0.008641481399536133,0.0005015103500092558,1,manhattan,14,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 14, 'KNN__weights': 'distance'}",0.6900386847195359,0.6821808510638299,0.5955001222792861,0.7909795102448777,0.6894728651373323,0.06905774098236507,88
0.0023810267448425293,9.29385125015826e-05,0.011449992656707764,0.000570792088323061,1,manhattan,15,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15, 'KNN__weights': 'uniform'}",0.6573984526112185,0.6665860735009671,0.6012472487160677,0.7749875062468767,0.6748200757615135,0.0626824520944724,320
0.0024110078811645508,9.794514096328537e-05,0.00847083330154419,0.0002512484678424029,1,manhattan,15,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15, 'KNN__weights': 'distance'}",0.6843568665377177,0.6722678916827853,0.5955001222792861,0.7967266366816593,0.6869757940853872,0.07160610718568014,110
0.002455472946166992,9.273379439210573e-05,0.010967910289764404,0.0002483148315507667,1,manhattan,16,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6205270793036751,0.6616295938104448,0.5914649058449502,0.770489755122439,0.6607496940128751,0.06773084252575962,543
0.002343475818634033,0.00013685022651254916,0.008446931838989258,6.453066524680839e-05,1,manhattan,16,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.6630802707930368,0.688588007736944,0.6069943751528493,0.7858570714642681,0.6859058740722102,0.06450543468621935,121
0.0022731423377990723,6.725820971824182e-05,0.011280715465545654,0.0002345472006027885,1,manhattan,17,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17, 'KNN__weights': 'uniform'}",0.6573984526112185,0.6665860735009671,0.6012472487160677,0.7813593203398302,0.6763981973152617,0.06521355374582077,303
0.0022488832473754883,6.022759582300673e-05,0.008647322654724121,0.00021854808473843293,1,manhattan,17,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17, 'KNN__weights': 'distance'}",0.6573984526112185,0.6829061895551257,0.5848618244069457,0.803098450774613,0.6817964713519753,0.07835148673750884,177
0.0022733211517333984,5.2127320380907504e-05,0.011659801006317139,0.0002872462734418499,1,manhattan,18,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 18, 'KNN__weights': 'uniform'}",0.6524419729206963,0.6673114119922631,0.575079481535828,0.7487506246876563,0.660728474064262,0.061462335211030894,549
0.002397477626800537,8.590952494450558e-05,0.009110331535339355,0.0004226641809949978,1,manhattan,18,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 18, 'KNN__weights': 'distance'}",0.6737185686653773,0.7041827852998066,0.5848618244069457,0.7973513243378313,0.6898247549213447,0.07569539875529974,81
0.002307713031768799,0.00011363307802499189,0.01156473159790039,0.00030698005393139596,1,manhattan,19,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6524419729206963,0.6935444874274662,0.5693323550990466,0.7647426286856575,0.6698500509226567,0.07048944674158544,384
0.0023235082626342773,0.00013741449798728748,0.00887995958328247,0.00015416507179465892,1,manhattan,19,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.641803675048356,0.7041827852998066,0.575079481535828,0.7973513243378313,0.679360426088891,0.08167691224009849,230
0.002276778221130371,4.097384733216115e-05,0.011786937713623047,0.00025842737382474767,1,manhattan,20,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}",0.647485493230174,0.6779497098646035,0.5497676693568112,0.7487506246876563,0.6558406949628789,0.0713164658506708,613
0.002909064292907715,0.001075068348797541,0.009937047958374023,0.0005089803080886934,1,manhattan,20,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20, 'KNN__weights': 'distance'}",0.641803675048356,0.7098646034816248,0.5808266079726098,0.7973513243378313,0.6822229221728281,0.08031870334864954,171
0.002390265464782715,0.00022030576600892322,0.011672019958496094,0.0006996335822984972,1,manhattan,21,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21, 'KNN__weights': 'uniform'}",0.6737185686653772,0.6992263056092843,0.538273416483248,0.7647426286856575,0.6688770306350594,0.08227997709637552,411
0.002235889434814453,5.873934166912969e-05,0.009031295776367188,0.00019043011459450175,1,manhattan,21,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21, 'KNN__weights': 'distance'}",0.6524419729206963,0.7098646034816248,0.5538028857911471,0.7973513243378313,0.6781540049297181,0.08829792947872342,275
0.0022997260093688965,6.487797883678366e-05,0.01156550645828247,0.0003565425846334243,1,manhattan,22,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.647485493230174,0.6729932301740813,0.5391293714844707,0.7487506246876563,0.6519400307671356,0.07492202451965797,655
0.002350747585296631,3.0137737579461025e-05,0.009674251079559326,0.00022501234971507777,1,manhattan,22,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.6474854932301741,0.6829061895551258,0.5759354365370508,0.8139680159920041,0.6797690350072939,0.086111797761019,209
0.0026516318321228027,0.00019470255686143394,0.012730658054351807,0.0006494007070700315,1,manhattan,23,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23, 'KNN__weights': 'uniform'}",0.641803675048356,0.688588007736944,0.5652971386647104,0.7813593203398302,0.6690381440638439,0.07805595105456672,399
0.0022899508476257324,7.129141605841598e-05,0.009578704833984375,0.000152025920189577,1,manhattan,23,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23, 'KNN__weights': 'distance'}",0.6474854932301741,0.6829061895551258,0.5538028857911471,0.8248375812093955,0.6769382908247279,0.0970988551527331,296
0.0022440552711486816,3.690730963240993e-05,0.01199120283126831,0.00044133054456309327,1,manhattan,24,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 24, 'KNN__weights': 'uniform'}",0.6425290135396519,0.6999516441005803,0.5555147957935928,0.7378810594702649,0.6588678814288976,0.06857965559214761,569
0.0022179484367370605,3.33412740815794e-05,0.009681224822998047,0.000340387884981642,1,manhattan,24,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 24, 'KNN__weights': 'distance'}",0.6474854932301741,0.6829061895551258,0.5816825629738325,0.803098450774613,0.6785110513361873,0.0801922368537705,262
0.0023552775382995605,0.0001058740075930676,0.011972427368164062,0.0003946055811934286,1,manhattan,25,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6311653771760155,0.688588007736944,0.571044265101492,0.8139680159920042,0.6758740868040707,0.08948991992245242,311
0.0022892355918884277,4.854215590780977e-05,0.00975733995437622,0.0003325871828809026,1,manhattan,25,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.641803675048356,0.6829061895551258,0.5595500122279288,0.8357071464267868,0.6796360965265832,0.09996903134303169,222
0.0022140145301818848,1.275748275873927e-05,0.011830270290374756,0.0001771107764279307,1,manhattan,26,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26, 'KNN__weights': 'uniform'}",0.6425290135396519,0.6893133462282399,0.5719002201027148,0.7270114942528737,0.6575900871472279,0.057757313787735035,590
0.0023896098136901855,0.0001664543667343021,0.009743094444274902,0.00014370970335437063,1,manhattan,26,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26, 'KNN__weights': 'distance'}",0.6474854932301741,0.6829061895551258,0.5759354365370508,0.8139680159920041,0.6797690350072939,0.086111797761019,209
0.002334296703338623,1.8086351538537455e-05,0.012266397476196289,0.0002670004416623148,1,manhattan,27,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27, 'KNN__weights': 'uniform'}",0.6474854932301741,0.6722678916827853,0.571044265101492,0.7487506246876563,0.6597215485480591,0.06326578929428493,561
0.0023962855339050293,8.381716540696022e-05,0.010251402854919434,0.00045854334755569186,1,manhattan,27,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27, 'KNN__weights': 'distance'}",0.6474854932301741,0.6722678916827853,0.5759354365370508,0.7813593203398302,0.6690183334532808,0.07353256251858176,405
0.0023024678230285645,8.016900058661799e-05,0.012056350708007812,0.00018409118163495344,1,manhattan,28,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.6425290135396519,0.6893133462282399,0.5612619222303744,0.7378810594702649,0.6576275550411187,0.06497795077255636,584
0.0023442506790161133,0.00010177297174877448,0.009867489337921143,0.00040368463161501975,1,manhattan,28,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.6474854932301741,0.6829061895551258,0.5816825629738325,0.7756121939030487,0.6717034681631556,0.06982326599883701,362
0.002250492572784424,8.669185669769957e-05,0.01236945390701294,0.0005196385131470046,1,manhattan,29,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29, 'KNN__weights': 'uniform'}",0.6687620889748549,0.6893133462282399,0.571044265101492,0.7596201899050475,0.6720476732465346,0.06725112515338492,356
0.0024993419647216797,0.0002517679875465237,0.01111912727355957,0.0012401633278474086,1,manhattan,29,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29, 'KNN__weights': 'distance'}",0.6687620889748549,0.6779497098646036,0.5816825629738325,0.7813593203398302,0.6772296943892325,0.07058132938871407,284
0.0026212334632873535,0.00021147528891233885,0.004169940948486328,0.00015897245976898664,1,chebyshev,1,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.6488152804642167,0.7339216634429401,0.6921007581315727,0.7501249375312345,0.7061035488058679,0.03935099531650282,7
0.002164900302886963,6.636572369629539e-05,0.0015515685081481934,0.00014418159056053188,1,chebyshev,1,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.6488152804642167,0.7339216634429401,0.6921007581315727,0.7501249375312345,0.7061035488058679,0.03935099531650282,7
0.002234518527984619,7.461765953075552e-05,0.004019558429718018,0.0001501527365804991,1,chebyshev,2,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 2, 'KNN__weights': 'uniform'}",0.5730174081237911,0.6573984526112187,0.6104181951577405,0.7263868065967017,0.6415486492136404,0.05716901657103314,681
0.0022005438804626465,0.0001053455904672034,0.0015679597854614258,2.4496566332015494e-05,1,chebyshev,2,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 2, 'KNN__weights': 'distance'}",0.6381769825918763,0.7232833655705997,0.7035950110051359,0.7392553723138433,0.7009308063209752,0.0384858812069151,17
0.002160787582397461,4.4745266778905003e-05,0.0040244460105896,7.699967386671125e-05,1,chebyshev,3,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.6289893617021276,0.7339216634429401,0.6150648080215214,0.7398800599700152,0.6793588838835753,0.057662227477740864,236
0.002178192138671875,3.489921939271856e-05,0.001764059066772461,0.00013809880400135558,1,chebyshev,3,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 3, 'KNN__weights': 'distance'}",0.6289893617021276,0.7339216634429401,0.6150648080215214,0.7398800599700152,0.6793588838835753,0.057662227477740864,236
0.002312958240509033,7.19545089381519e-05,0.004219770431518555,0.00011950706008637081,1,chebyshev,4,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.5992504835589942,0.7368230174081237,0.5972120322817316,0.6650424787606198,0.64962194531001,0.05739170055622301,665
0.0022257566452026367,5.3687740230239785e-05,0.0017979741096496582,6.0920350079868726e-05,1,chebyshev,4,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.63394584139265,0.7559235976789168,0.6708241623868919,0.7398800599700152,0.7000500186415587,0.04989411970414484,24
0.002186894416809082,5.2338308778150766e-05,0.00414961576461792,0.00011910187829394735,1,chebyshev,5,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.6566731141199226,0.7502417794970987,0.6216678894595258,0.7021489255372315,0.6827240501346855,0.0483768512332274,159
0.0021504759788513184,3.2314019262614937e-05,0.0018143057823181152,5.47933345591627e-05,1,chebyshev,5,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}",0.6559477756286267,0.7502417794970987,0.6323061873318663,0.7130184907546229,0.6878884139940556,0.04648881031084508,104
0.002258777618408203,9.045573869462743e-05,0.004515707492828369,0.0003544848683639743,1,chebyshev,6,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 6, 'KNN__weights': 'uniform'}",0.6205270793036751,0.7049081237911026,0.6135974565908537,0.676536731634183,0.653883048246398,0.038292484665885515,640
0.002309262752532959,1.8546433233044723e-05,0.002078235149383545,0.00023516964820213357,1,chebyshev,6,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 6, 'KNN__weights': 'distance'}",0.6453094777562863,0.7509671179883947,0.6389092687698708,0.7622438780609697,0.6992357881244015,0.05740413840281975,31
0.002218484878540039,5.428278479589211e-05,0.0044075846672058105,0.00010625251438416799,1,chebyshev,7,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6297147001934236,0.7573742746615088,0.6495475666422111,0.7181409295352326,0.6886575962079294,0.05155083702966992,98
0.0022245049476623535,6.742955733623414e-05,0.001933455467224121,6.869238133817497e-05,1,chebyshev,7,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.6346711798839458,0.7460106382978724,0.6495475666422111,0.7123938030984509,0.6856234547424502,0.04551551069409873,132
0.0021976828575134277,9.381496538727989e-05,0.004359006881713867,0.00012740701609568252,1,chebyshev,8,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 8, 'KNN__weights': 'uniform'}",0.6042069632495165,0.7148210831721471,0.6299828808999759,0.6912793603198403,0.6600123784544881,0.0447801059058401,556
0.0022009611129760742,0.00012414324001307577,0.002032458782196045,0.00010438614720410212,1,chebyshev,8,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 8, 'KNN__weights': 'distance'}",0.6453094777562863,0.734647001934236,0.6601858645145515,0.7507496251874064,0.6975954017748519,0.04562212427542238,39
0.0022194981575012207,7.423942151893508e-05,0.004311680793762207,7.662783888599796e-05,1,chebyshev,9,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 9, 'KNN__weights': 'uniform'}",0.6566731141199227,0.7410541586073501,0.649547566642211,0.7290104947526238,0.6940241183432719,0.041274089875070696,56
0.0021437406539916992,1.823044868412265e-05,0.002033412456512451,8.17885848477057e-05,1,chebyshev,9,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 9, 'KNN__weights': 'distance'}",0.6566731141199227,0.7296905222437138,0.6601858645145515,0.739880059970015,0.6965140497766347,0.038351580963299665,43
0.002146303653717041,1.5134768397324826e-05,0.00450444221496582,0.0002014260990561105,1,chebyshev,10,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.593568665377176,0.7205029013539652,0.629126925898753,0.6970264867566218,0.6599761495675376,0.05105975200029252,557
0.0023173093795776367,0.0001597289269833285,0.002135157585144043,5.3286819115980526e-05,1,chebyshev,10,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.6084381044487427,0.7240087040618955,0.649547566642211,0.7564967516241881,0.6844204116294403,0.05861320546419611,149
0.002322256565093994,0.00012995675756141234,0.004657268524169922,5.6909421112008925e-05,1,chebyshev,11,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 11, 'KNN__weights': 'uniform'}",0.6304400386847197,0.7360976789168279,0.6380533137686478,0.7347576211894055,0.6847383604085635,0.05067386039300306,146
