mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002866029739379883,0.0001262327650530654,0.019311809539794923,0.0007355979480732495,ball_tree,1,manhattan,13,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.8710759540027831,0.8979125466930344,0.8941496508733674,0.9017733525790204,0.9075139187557075,0.8944742223784539,0.012515352043102198,17
0.002982950210571289,0.0001143866251268213,0.006667804718017578,0.00027363230420241277,ball_tree,1,manhattan,13,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.8692924631949022,0.9018530725847798,0.892369141757895,0.8948102925148026,0.9060078946593219,0.8928585749230964,0.01275801947076729,61
0.002990579605102539,6.307739196335729e-05,0.01992349624633789,0.00035237018707666044,ball_tree,1,manhattan,15,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15, 'KNN__weights': 'uniform'}",0.8767999707024097,0.9006335603896579,0.8899241539828338,0.9081693522255281,0.9047854007717915,0.8960529131611005,0.011423759994849531,5
0.0027569293975830077,6.393381689865743e-05,0.007075834274291992,0.00030053270088678383,ball_tree,1,manhattan,15,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15, 'KNN__weights': 'distance'}",0.865351937303157,0.9009155496960375,0.8908676402563934,0.8933042684184169,0.9072303885468525,0.8915247204102184,0.014312051944211895,77
0.0029841899871826173,0.00015390258899076532,0.02049679756164551,0.0011638952661031288,ball_tree,1,manhattan,17,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17, 'KNN__weights': 'uniform'}",0.8804585072877755,0.9003515710832782,0.8938706432593964,0.9005508586914898,0.9066633281291425,0.8963718646798526,0.008932006271706478,3
0.002980661392211914,0.0002582987053887795,0.007573604583740234,0.00043287654361565293,ball_tree,1,manhattan,17,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17, 'KNN__weights': 'distance'}",0.8668534388046584,0.9055116091701457,0.8881436448673613,0.8923653047397413,0.902712316257696,0.891111140780583,0.01372344593774707,81
0.0029746055603027343,0.00011692185191075101,0.02170114517211914,0.0009382323511768782,ball_tree,1,manhattan,19,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8789570057862742,0.9000695817768989,0.8935916356454253,0.9072303885468525,0.9045018705629364,0.8968612809187861,0.010076370009127674,1
0.003660106658935547,0.0006200902609864538,0.010648488998413086,0.001977418530738464,ball_tree,1,manhattan,19,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.8683549403061599,0.9070131106716472,0.8935916356454253,0.8950938227236576,0.9032793766754058,0.8934603763558281,0.013520511220049004,47
0.0050811767578125,0.0019136032549803158,0.04542899131774902,0.009935106057267194,ball_tree,1,manhattan,21,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21, 'KNN__weights': 'uniform'}",0.8786750164798945,0.9049476305573866,0.8926481493718658,0.8972552802898637,0.9045018705629363,0.8956007014459703,0.0096428550240903,8
0.006082868576049805,0.0052057334289384695,0.011329030990600586,0.001189742466250824,ball_tree,1,manhattan,21,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21, 'KNN__weights': 'distance'}",0.8677909616934008,0.9082326228667693,0.8923691417578947,0.8911428108522108,0.9045018705629364,0.8928021928412907,0.01417363163271762,62
0.003491926193237305,0.00036119256142645717,0.02570943832397461,0.002755607337259171,ball_tree,1,manhattan,23,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23, 'KNN__weights': 'uniform'}",0.8828975316780194,0.9049476305573866,0.8923691417578947,0.8969717500810086,0.9029958464665507,0.896033112605662,0.007938143576829133,6
0.003333282470703125,0.0002773084364333915,0.009943723678588867,0.0015505102714100018,ball_tree,1,manhattan,23,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23, 'KNN__weights': 'distance'}",0.8692924631949022,0.9097341243682706,0.8896451463688628,0.8911428108522108,0.9047854007717915,0.8929154334173905,0.014117969860394906,60
0.003022003173828125,0.0001018594264358102,0.02277798652648926,0.0007593736977199876,ball_tree,1,manhattan,25,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8762359920896506,0.9007251153592618,0.88880812352695,0.8939597018882377,0.9069468583379976,0.8933287039404797,0.010520196168086903,51
0.0029297828674316405,0.00011558640907586978,0.00957179069519043,0.0003022352499154774,ball_tree,1,manhattan,25,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.8702299860836447,0.909452135061891,0.8884226524813321,0.8948102925148025,0.9020568827878753,0.8929897576958398,0.013389180158402849,56
0.0031462669372558593,0.0003357241965890435,0.025476980209350585,0.0012917499376763554,ball_tree,1,manhattan,27,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27, 'KNN__weights': 'uniform'}",0.8702299860836447,0.9016626382480042,0.8912531113020111,0.8981942439685392,0.907885822016673,0.8938359453799326,0.012977713107571348,33
0.0032525062561035156,0.0002137332338321365,0.011318397521972657,0.001586864632859131,ball_tree,1,manhattan,27,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27, 'KNN__weights': 'distance'}",0.8660074708855197,0.9076686442540101,0.8950931371469267,0.896316316611188,0.9032793766754058,0.893666002705406,0.014585660156829165,38
0.0036632061004638673,0.0006565767447061056,0.029449605941772462,0.00630711177744635,ball_tree,1,manhattan,29,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29, 'KNN__weights': 'uniform'}",0.8774555042847725,0.9001611367465026,0.8942561143050141,0.9006392317436004,0.905440834241612,0.8955828921821025,0.009740370931360575,9
0.002866315841674805,0.0001503663015560816,0.010241079330444335,0.0003217065703410458,ball_tree,1,manhattan,29,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29, 'KNN__weights': 'distance'}",0.8662894601918991,0.9073866549476304,0.8920901341439239,0.8972552802898637,0.9065749550770319,0.8939111691348604,0.014969702833150854,30
0.00410609245300293,0.002452877174863982,0.016209220886230467,0.001030554092658859,ball_tree,1,minkowski,1,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.8440562513733246,0.8811213652677067,0.8621922656152484,0.8555837040091909,0.8801403658644358,0.8646159477162153,0.014311500404541301,113
0.002659034729003906,6.0690412858392307e-05,0.003057718276977539,0.00014408335218140623,ball_tree,1,minkowski,1,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.8440562513733246,0.8811213652677067,0.8621922656152484,0.8555837040091909,0.8801403658644358,0.8646159477162153,0.014311500404541301,113
0.002941465377807617,0.00022446202504447217,0.017992734909057617,0.001841131332500973,ball_tree,1,minkowski,3,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.8545594374862667,0.8828059767084157,0.8725302319434348,0.8932158953663065,0.8987613043862493,0.8803598490203022,0.0157293690235653,106
0.003929853439331055,0.000818052856598899,0.004988336563110351,0.0007219531983209897,ball_tree,1,minkowski,3,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 3, 'KNN__weights': 'distance'}",0.8511828902072806,0.8905954735223028,0.8737527258309655,0.8846584381535924,0.8862528353020888,0.8772806200669317,0.014189649057948533,111
0.003234386444091797,0.0004162415043102284,0.018676567077636718,0.0021844371404819377,ball_tree,1,minkowski,5,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.872387021167509,0.8894675162967847,0.8902031615968046,0.8941548590449819,0.9029074734144402,0.8898145163324073,0.009943904730579663,87
0.0030588626861572264,0.0001639320379553625,0.004959964752197265,0.0008866218952326947,ball_tree,1,minkowski,5,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}",0.872950999780268,0.8927525086061672,0.8817521678157376,0.8853138716234131,0.9031910036232953,0.8871859643687896,0.010225240219738085,98
0.002728128433227539,0.00011776117046495445,0.018082714080810545,0.00048428178064642595,ball_tree,1,minkowski,7,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8735149783930272,0.8954735223027906,0.8885951966636564,0.8957492561934782,0.9050689309806463,0.8916717974764021,0.01048710636352131,75
0.002794981002807617,0.00019648080745261556,0.0050580501556396484,0.00038814169767101563,ball_tree,1,minkowski,7,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.8677909616934008,0.8942540101076686,0.8862566723202422,0.8859693050932337,0.9026239432055853,0.8873718226143501,0.011548825145862448,96
0.002820920944213867,0.00012045924052369531,0.018658447265625,0.00041581978453661563,ball_tree,1,minkowski,9,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 9, 'KNN__weights': 'uniform'}",0.8677909616934008,0.8979125466930344,0.8865356799342129,0.8869966418240197,0.9102424367396237,0.8898871532231718,0.014048122719497373,85
0.0027484893798828125,0.0001297505363270911,0.005646610260009765,0.0005442891282057596,ball_tree,1,minkowski,9,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 9, 'KNN__weights': 'distance'}",0.8665714494982787,0.8969750238042922,0.891704663098306,0.8863412083541992,0.9038464370931159,0.8890805754607043,0.012663858593211275,91
0.0031920433044433593,0.0002441468461555351,0.02122979164123535,0.002035993245209762,ball_tree,1,minkowski,11,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 11, 'KNN__weights': 'uniform'}",0.8796125393686369,0.8936900314949094,0.8934851722137787,0.8951821957757682,0.9084528824343829,0.8940763883795042,0.009139037982661915,22
0.003846597671508789,0.0018508377717607442,0.008261299133300782,0.00324511901153749,ball_tree,1,minkowski,11,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 11, 'KNN__weights': 'distance'}",0.8705119753900242,0.9014795283087964,0.8887016600953032,0.8915147141131765,0.9090199428520932,0.8922378705795697,0.013057254089929669,69
0.0028181552886962892,0.00011763094299695469,0.022211122512817382,0.005221729386605205,ball_tree,1,minkowski,13,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.8752984692009081,0.894627554383652,0.8941496508733674,0.8930207382095621,0.8996118950128141,0.8913355411561044,0.008337232643025175,79
0.002927207946777344,0.00012587323278188942,0.0068775653839111325,0.0006146050227575114,ball_tree,1,minkowski,13,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.8705119753900242,0.9033545740862813,0.8884226524813321,0.8945267623059476,0.9060078946593219,0.8925575836154468,0.01268883839515777,66
0.0028836727142333984,0.00011999519686245141,0.020040130615234374,0.0009672716752575594,ball_tree,1,minkowski,15,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 15, 'KNN__weights': 'uniform'}",0.8770819600087894,0.8970665787738958,0.8944286584873381,0.8948102925148026,0.9047854007717914,0.8936277190400286,0.00908115595020674,39
0.003353404998779297,0.0007525342511077366,0.008536577224731445,0.0011752798525998215,ball_tree,1,minkowski,15,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 15, 'KNN__weights': 'distance'}",0.8720134768915256,0.899414048194536,0.8914256554843353,0.8957492561934781,0.9050689309806463,0.8927263515375599,0.01129015804583934,63
0.0029459476470947267,0.0003088571634682428,0.022261953353881835,0.0017072283461969586,ball_tree,1,minkowski,17,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 17, 'KNN__weights': 'uniform'}",0.8792389950926535,0.8940635757708928,0.8998766492654022,0.8963163166111882,0.9045018705629364,0.8947920648524447,0.008544961953843218,14
0.0028428077697753907,8.42573552325526e-05,0.008046436309814452,0.0007417175770525917,ball_tree,1,minkowski,17,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 17, 'KNN__weights': 'distance'}",0.8732329890866476,0.8991320588881565,0.8956511523748688,0.8948102925148025,0.906291424868177,0.8938158378135364,0.011066267850820335,34
0.003204154968261719,0.0005330727086957285,0.022070884704589844,0.0010167268658601882,ball_tree,1,minkowski,19,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.878957005786274,0.9016626382480041,0.889259675323245,0.8999837982737798,0.906007894659322,0.8951673636309285,0.00980613675832239,10
0.0029116153717041017,0.00016677514410394392,0.008764171600341797,0.0006378288437701122,ball_tree,1,minkowski,19,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.8732329890866476,0.9000695817768988,0.8944286584873381,0.8972552802898637,0.9050689309806463,0.8940032655796948,0.010971433930650934,24
0.002871417999267578,0.0002561023349360868,0.02300724983215332,0.0013969264398726081,ball_tree,1,minkowski,21,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 21, 'KNN__weights': 'uniform'}",0.8777374935911522,0.9056031641397494,0.8872001585938016,0.8969717500810087,0.9005508586914898,0.8936088623911271,0.009967834445529442,43
0.0031354427337646484,0.00026007085041214874,0.01030592918395996,0.001528319310182347,ball_tree,1,minkowski,21,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 21, 'KNN__weights': 'distance'}",0.871731487585146,0.9055116091701457,0.8929271569858367,0.8960327864023332,0.9032793766754058,0.8938905348283765,0.012003826151004732,31
0.0039349555969238285,0.001681188262755999,0.025575637817382812,0.0052833961707332315,ball_tree,1,minkowski,23,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 23, 'KNN__weights': 'uniform'}",0.8738885226690105,0.9028821504431259,0.8872001585938016,0.8981942439685392,0.9057243644504669,0.8935705705222107,0.011697647494664848,45
0.0028606414794921874,0.00010351678942782303,0.009205961227416992,0.0008207115214638545,ball_tree,1,minkowski,23,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 23, 'KNN__weights': 'distance'}",0.8705119753900242,0.9079506335603896,0.8929271569858367,0.8957492561934781,0.9017733525790204,0.8937773374754905,0.012740610107427669,36
0.0030075550079345704,0.00030868540968683324,0.02328658103942871,0.0009235167589497617,ball_tree,1,minkowski,25,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8786750164798945,0.9004431260528821,0.8854196494783291,0.8981942439685392,0.9072303885468525,0.8939853942071909,0.010418618473226744,26
0.003955650329589844,0.001694011431868339,0.011405467987060547,0.0015176447186117982,ball_tree,1,minkowski,25,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.8714494982787667,0.9055116091701457,0.8899241539828338,0.8945267623059476,0.9045018705629364,0.8931768307400667,0.01237375001023766,53
0.0031183242797851564,0.00029186366165387764,0.025645971298217773,0.0021422922766377106,ball_tree,1,minkowski,27,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 27, 'KNN__weights': 'uniform'}",0.8786750164798945,0.894437120046876,0.8923691417578947,0.8957492561934782,0.9069468583379976,0.8936275044451677,0.009030835080859716,41
0.0029946327209472655,0.00017584326928183442,0.010431575775146484,0.0010199280905233419,ball_tree,1,minkowski,27,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 27, 'KNN__weights': 'distance'}",0.8732329890866477,0.9079506335603896,0.8899241539828338,0.8957492561934781,0.9047854007717915,0.8943232708068131,0.012345414589101609,19
0.0027855873107910157,0.0001110616696916749,0.02385859489440918,0.0009532601935559492,ball_tree,1,minkowski,29,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 29, 'KNN__weights': 'uniform'}",0.8732329890866477,0.9031641397495056,0.8920901341439237,0.8927372080007072,0.9036512799363715,0.8929697616769351,0.011035392182336692,58
0.0029784202575683593,0.0002893273103750303,0.01096501350402832,0.0010155465457590365,ball_tree,1,minkowski,29,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'minkowski', 'KNN__n_neighbors': 29, 'KNN__weights': 'distance'}",0.8702299860836447,0.9064491320588881,0.8899241539828338,0.8969717500810086,0.9032793766754058,0.8933645261352202,0.012886957439100991,49
0.003161764144897461,0.00036909788370885434,0.017633867263793946,0.0016083369179199386,ball_tree,1,euclidean,1,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.8440562513733246,0.8811213652677067,0.8621922656152484,0.8555837040091909,0.8801403658644358,0.8646159477162153,0.014311500404541301,113
0.003415966033935547,0.0002167444721566507,0.0037527561187744142,0.00026749610033871335,ball_tree,1,euclidean,1,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.8440562513733246,0.8811213652677067,0.8621922656152484,0.8555837040091909,0.8801403658644358,0.8646159477162153,0.014311500404541301,113
0.003208637237548828,0.0003555596949414405,0.020453357696533205,0.005459814670434638,ball_tree,1,euclidean,3,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.8545594374862667,0.8828059767084157,0.8725302319434348,0.8932158953663065,0.8987613043862493,0.8803598490203022,0.0157293690235653,106
0.0028760433197021484,6.162905827670845e-05,0.004034090042114258,0.00038746566316635785,ball_tree,1,euclidean,3,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 3, 'KNN__weights': 'distance'}",0.8511828902072806,0.8905954735223028,0.8737527258309655,0.8846584381535924,0.8862528353020888,0.8772806200669317,0.014189649057948533,111
0.0029439926147460938,0.00011538217808806895,0.017529964447021484,0.0007474852964788665,ball_tree,1,euclidean,5,uniform,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.872387021167509,0.8894675162967847,0.8902031615968046,0.8941548590449819,0.9029074734144402,0.8898145163324073,0.009943904730579663,87
0.0029842376708984373,0.00023827660147940583,0.0045357227325439455,0.00043351579891190347,ball_tree,1,euclidean,5,distance,"{'KNN__algorithm': 'ball_tree', 'KNN__leaf_size': 1, 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}",0.872950999780268,0.8927525086061672,0.8817521678157376,0.8853138716234131,0.9031910036232953,0.8871859643687896,0.010225240219738085,98
