0,1,2,3,4,5,6
0.7528071977613262,0.8075155542986425,0.7954586314767537,0.7824903969270165,0.8013381509187305,0.7770716827656331,0.7993442041829139
0.7536474595515186,0.7944457725715196,0.7644214795550106,0.8255952380952383,0.8018630442095982,0.7591165542865006,0.7673350325686774
0.7807260585393578,0.8133333333333332,0.7929149024227181,0.7753561117984836,0.8020286260779355,0.7431993681993679,0.7679582560005033
0.7598192571783458,0.8071180153025737,0.7712143123717113,0.7601975697176326,0.8042233484484751,0.7317266949152542,0.7797164667393676
0.783855212096882,0.8061226298068402,0.7709789273569495,0.7597029984620991,0.8095515923104165,0.7382437382437382,0.7698628987376437
0.7950555571223104,0.8030984586347908,0.761317477659187,0.7412625883902979,0.8139535714285714,0.7440109053570797,0.7873672323495068
0.7809294871794871,0.7980006347191368,0.7759569364391847,0.7393307461583293,0.7905167076980665,0.7349313791570463,0.7835371376811594
0.7711500891871231,0.7922708259083493,0.7868869385647911,0.7517841307377223,0.7884089776744407,0.7211021505376345,0.7800914205344586
0.7860960762480921,0.7957392965049933,0.7749534979034648,0.7720727862141585,0.7864686185283765,0.7287644787644786,0.7757542952582085
0.7812888052046214,0.7932934360860868,0.7763039836047154,0.7651498361272298,0.7833438886445792,0.7417145652439769,0.7669226737622965
0.7869148750472756,0.7911614096742579,0.781751894597789,0.762585696320636,0.7922885389859721,0.7632784804586634,0.7820437594533979
0.7746281394011036,0.7794798474945535,0.7815844729429263,0.7690619919738981,0.7887225171552222,0.7703171271013278,0.7720127671335919
0.7822942590702154,0.7783228290229438,0.7921523920165227,0.7717294085792408,0.7938790362309107,0.7563030655107695,0.7897882464484373
0.7774597166286765,0.7719241075729247,0.7913124697035977,0.7694388946842138,0.7883963962893191,0.7666418264010897,0.7883303936550088
0.7788513560989319,0.7657670231358226,0.7833677396335094,0.7715183847885124,0.789320242757842,0.7617097691675349,0.7821271745524834
0.7787389162561577,0.7756773427148536,0.7831984275280437,0.7695854262826537,0.7855377302436125,0.7612080447943034,0.7862730240973893
0.7757707786228301,0.7774382151363576,0.7848484178751625,0.7732414638317276,0.7865883147990591,0.7645627885766403,0.7809367016747091
0.7778580291676737,0.780447460776218,0.7804832809854331,0.7724585417555287,0.7878555654224845,0.7633164563501802,0.7799804322769721
0.7738450967264526,0.7773468979594238,0.7840833880947502,0.7650641101185567,0.7785434393193015,0.7614972870873853,0.7804430575686363
0.7749051253761714,0.7749553935068461,0.7792523017582932,0.7654910126664219,0.7798852324312675,0.7643147622628084,0.7722714806054186
0.7752131441786615,0.7729452672336579,0.775934817725258,0.7726830752787138,0.7776038436313889,0.7660870447447996,0.7800559525114913
0.7758910445060854,0.7759024743941699,0.7781960418807717,0.7732711238720263,0.7764962471376281,0.7595187920465892,0.7794316850587655
0.7732811990876508,0.775337529734336,0.7795831399519008,0.7637207445733457,0.780555035496162,0.7592704285772691,0.7837866793542813
0.7734539858806373,0.7737618282854007,0.7780093258834718,0.7683278535992275,0.7760494044475738,0.7675855279350233,0.7816564890694877
0.7745679906563211,0.7736764975270196,0.7763204128232418,0.7689948416158093,0.77554115272401,0.7655746788981498,0.7828082040169626
0.7748820477642413,0.7713082346947624,0.7763424253307545,0.7703658898179445,0.7745235852130188,0.7623083279150411,0.783437327862936
0.7761727448790982,0.7723453436052349,0.7745751143374761,0.7737767101932163,0.7762379417955966,0.767029101021104,0.7826102531620688
0.778852034384225,0.7741580703883496,0.7680258504047286,0.7697812591996808,0.7795671342375804,0.7690699931356073,0.7854545778919574
0.7775460053685861,0.7722463607305403,0.769567136678865,0.772719125067114,0.7798023553045073,0.7679703177559299,0.7809513464733682
0.7772747549270936,0.7718820376371989,0.771609331813671,0.772064358765797,0.7783640908702788,0.7724500344949593,0.7790578620464205
0.7767927581685307,0.7707294213318311,0.7741283076074973,0.7754328364968994,0.7785673826891499,0.7710300662107891,0.7783410676512973
0.7763438571493424,0.7710641593197517,0.7722902770577063,0.7741178462863618,0.7774580191158443,0.7740359427947209,0.7799661516080545
0.7756416942393233,0.7737047728937888,0.7715378686168628,0.7736856159499775,0.7764435122064909,0.7725641064477531,0.7751010864596886
0.7743241561286468,0.7735712387028176,0.7723501072612151,0.779740797067516,0.778933613040661,0.7731301506381203,0.7728667523083766
0.7757111132278516,0.7742706779478039,0.7706920622257677,0.7719581669649279,0.778148128432915,0.7746082530957782,0.7697647257234996
0.7757569834902306,0.7750749539349505,0.7695600489407879,0.7735520802155045,0.7784569033110456,0.7792876384316074,0.7698738407534091
