Training Data Percentage,Train Time,Test Time
0.1,0.002055310000287136,0.0013017539999964356
0.15000000000000002,0.002800614000079804,0.0017809870000746741
0.20000000000000004,0.002256946000215976,0.0015142809997996665
0.25000000000000006,0.002603049999834184,0.0017293820001214044
0.30000000000000004,0.0029813080000167247,0.001574736000293342
0.3500000000000001,0.0028204500003994326,0.0015642079997633118
0.40000000000000013,0.0041485379997538985,0.00197982999998203
0.45000000000000007,0.003408307999961835,0.0015676420002819214
0.5000000000000001,0.003812280000147439,0.0016781979998086172
0.5500000000000002,0.004181633999905898,0.0015317829997911758
0.6000000000000002,0.0042580100002851395,0.00214227700007541
0.6500000000000001,0.005234012000073562,0.001503705000232003
0.7000000000000002,0.005808263999824703,0.0015886520000094606
0.7500000000000002,0.006172039999910339,0.0013118689998918853
0.8000000000000002,0.007102267999925971,0.0014217410002856923
0.8500000000000002,0.007144943999719544,0.0011766070001613116
0.9000000000000002,0.008303333999720053,0.0010222880000583245
0.9500000000000003,0.009295076999933372,0.0011448660002315592
