mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVMS__C,param_SVMS__cache_size,param_SVMS__class_weight,param_SVMS__coef0,param_SVMS__gamma,param_SVMS__kernel,param_SVMS__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.014970874786376953,0.00042426854044600907,0.0033965110778808594,3.716363702256313e-05,0.1,8000,balanced,1,1e-09,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 1e-09, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.016140270233154296,0.000534158667302769,0.003663778305053711,0.0003592896001964193,0.1,8000,balanced,1,1.2915496650148827e-08,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 1.2915496650148827e-08, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.015935420989990234,0.00032175927719030475,0.003722381591796875,0.00024233934002794395,0.1,8000,balanced,1,1.668100537200059e-07,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 1.668100537200059e-07, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.015901851654052734,0.00014544826199958008,0.0036721229553222656,0.00029831456249304806,0.1,8000,balanced,1,2.1544346900318865e-06,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 2.1544346900318865e-06, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.0174468994140625,0.0014996194047334059,0.0038854122161865235,0.00037395166666059335,0.1,8000,balanced,1,2.782559402207126e-05,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 2.782559402207126e-05, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.01596384048461914,0.00043905140683425295,0.0036787986755371094,0.0003704412512847565,0.1,8000,balanced,1,0.00035938136638046257,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 0.00035938136638046257, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.016104602813720705,0.0004700716863472043,0.0038451194763183595,0.0005720448787642046,0.1,8000,balanced,1,0.004641588833612782,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 0.004641588833612782, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,4.965068306494546e-17,84
0.01339569091796875,0.0006526742564944737,0.003402376174926758,0.0002933380195104609,0.1,8000,balanced,1,0.05994842503189421,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 0.05994842503189421, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.9195283633992611,0.905618343838296,0.9143485431555799,0.9305216426193118,0.9258046614872364,0.9191318321531985,0.008717227209782222,19
0.010035228729248048,0.0005539751477867299,0.002450370788574219,0.00034019183699630467,0.1,8000,balanced,1,0.7742636826811278,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 0.7742636826811278, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.6236144316452945,0.6688763312323408,0.6918086860912589,0.6926193118756936,0.7267480577136515,0.6806012005796565,0.03403035701051699,53
0.010551834106445312,0.0004919058595248548,0.0025396823883056642,0.00022145225282873174,0.1,8000,balanced,1,10.0,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 1, 'SVMS__gamma': 10.0, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.6727341882199522,0.6864268637252771,0.7150082462891699,0.6819089900110987,0.7149278579356271,0.69416198361539,0.01751902783833623,50
