mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVMS__C,param_SVMS__cache_size,param_SVMS__class_weight,param_SVMS__coef0,param_SVMS__gamma,param_SVMS__kernel,param_SVMS__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.16289787292480468,0.0023400217978337304,0.0221560001373291,0.00029965537413796975,0.1,8000,balanced,0,1e-09,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1e-09, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.33333333333333326,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,5.55680954943736e-17,101
0.16386475563049316,0.002204426003808816,0.021830654144287108,0.0002269715621503301,0.1,8000,balanced,0,1.2915496650148827e-08,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1.2915496650148827e-08, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.33333333333333326,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,5.55680954943736e-17,101
0.15545210838317872,0.0017384291347518558,0.02164468765258789,0.0021695229418919743,0.1,8000,balanced,0,1.668100537200059e-07,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1.668100537200059e-07, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.33333333333333326,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,5.55680954943736e-17,101
0.15738358497619628,0.003695206780964126,0.020419979095458986,0.00038327821363122125,0.1,8000,balanced,0,2.1544346900318865e-06,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 2.1544346900318865e-06, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.33333333333333326,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,5.55680954943736e-17,101
0.15450625419616698,0.0025895083670135323,0.020479631423950196,0.0005026198055716379,0.1,8000,balanced,0,2.782559402207126e-05,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 2.782559402207126e-05, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.33333333333333326,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,5.55680954943736e-17,101
0.15528287887573242,0.00042801867502235497,0.02165842056274414,0.0016707100095694782,0.1,8000,balanced,0,0.00035938136638046257,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.00035938136638046257, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.4569363232175267,0.5287189617663974,0.44261537005669294,0.46224982081141297,0.45060480392942576,0.4682380277114512,0.030954032727431996,59
0.1272116184234619,0.0022484080271044857,0.018417549133300782,0.00020765233917901022,0.1,8000,balanced,0,0.004641588833612782,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.004641588833612782, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5633043868562183,0.5467318434936149,0.56395164828597,0.583248685686239,0.5859502111550159,0.5686262119383538,0.01444520917311884,23
0.14554381370544434,0.00397556989902044,0.023890209197998048,0.0005581449188839703,0.1,8000,balanced,0,0.05994842503189421,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.05994842503189421, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5456155950501048,0.5466857520419571,0.5272912254869334,0.521067506668351,0.5543740805689843,0.5390139809356412,0.012627746147386824,36
0.1349335193634033,0.00328784413327821,0.024560928344726562,0.00046445686926259395,0.1,8000,balanced,0,0.7742636826811278,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.7742636826811278, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.4270482363908223,0.4598316152665882,0.389689649442376,0.4312822748868384,0.4606241965944434,0.43369958812021625,0.02604845960409085,61
0.09455251693725586,0.002876129268088372,0.019883108139038087,0.0005499331626283607,0.1,8000,balanced,0,10.0,sigmoid,40000,"{'SVMS__C': 0.1, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 10.0, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.40221782876057505,0.4389477272025845,0.38238278485551946,0.4362587596391687,0.46625726092982467,0.4252018373024716,0.029516591631893577,62
