Training Data Percentage,Train Time,Test Time
0.1,0.027053657999999814,0.010913861000005909
0.15000000000000002,0.03468624100000284,0.006069811000003256
0.20000000000000004,0.03864276600000949,0.005658920999991324
0.25000000000000006,0.04345472700001096,0.006003477000007251
0.30000000000000004,0.049729350999996313,0.0053568849999976464
0.3500000000000001,0.05682427299998949,0.00596022700000276
0.40000000000000013,0.06408531200000311,0.005136257000003752
0.45000000000000007,0.0644585660000132,0.005643451999986837
0.5000000000000001,0.06915957000001072,0.0045881270000052155
0.5500000000000002,0.07386303199999134,0.004414305000011609
0.6000000000000002,0.07776050900000087,0.004069925000010244
0.6500000000000001,0.08355949799999962,0.003999676999995927
0.7000000000000002,0.08841636700000777,0.004549212999990004
0.7500000000000002,0.09347633200002292,0.003618130999996083
0.8000000000000002,0.09673428100001047,0.0029063810000025114
0.8500000000000002,0.10155148999999142,0.002615340000005517
0.9000000000000002,0.1073246329999904,0.002576962999995658
0.9500000000000003,0.11462547899998299,0.00214369700000816
