Training Data Percentage,Train Time,Test Time
0.1,0.05030212199972084,0.011530734000189113
0.15000000000000002,0.050340395999683096,0.009496739000041998
0.20000000000000004,0.05451283299998977,0.009322883000095317
0.25000000000000006,0.05566115400006311,0.009004067000205396
0.30000000000000004,0.05833982500007551,0.009111049999773968
0.3500000000000001,0.0720426029997725,0.012388750000354776
0.40000000000000013,0.09076136999965456,0.009274004000417335
0.45000000000000007,0.06712237400006416,0.008694802999798412
0.5000000000000001,0.06752013200002693,0.007373406999704457
0.5500000000000002,0.0703229509999801,0.00735014699966996
0.6000000000000002,0.07139349699991726,0.00750338699981512
0.6500000000000001,0.07777063999992606,0.009284488000048441
0.7000000000000002,0.09354806499959523,0.006523420000121405
0.7500000000000002,0.08107018100008645,0.005588698999872577
0.8000000000000002,0.08430694100024994,0.005649698000070202
0.8500000000000002,0.09442654999975275,0.008224090000112483
0.9000000000000002,0.11700539499997831,0.00484877899998537
0.9500000000000003,0.0910323379998772,0.00454014900014954
