Training Data Percentage,Train Time,Test Time
0.1,0.005145642000115913,0.0011434779999035527
0.15000000000000002,0.011686576000101923,0.002008266000302683
0.20000000000000004,0.020053616000041075,0.0027077380000264384
0.25000000000000006,0.021410619999642222,0.0026411990002088714
0.30000000000000004,0.020432996999716124,0.0025150110000140558
0.3500000000000001,0.023096617000192055,0.002360445999784133
0.40000000000000013,0.02705725700025141,0.0025132689997917623
0.45000000000000007,0.026626319000115473,0.002612294999835285
0.5000000000000001,0.027340639000158262,0.0022060400001464586
0.5500000000000002,0.02839370699985011,0.0021872760003134317
0.6000000000000002,0.028359963000184507,0.002411530999779643
0.6500000000000001,0.03096851800000877,0.002019726000071387
0.7000000000000002,0.033958858999994845,0.0035367000000405824
0.7500000000000002,0.03748657100004493,0.0021564869998655922
0.8000000000000002,0.03378300600024886,0.0019202789999326342
0.8500000000000002,0.03434293300006175,0.002071024000088073
0.9000000000000002,0.03632154399974752,0.0018204299999524665
0.9500000000000003,0.03666232600016883,0.0017348079995826993
