Training Data Percentage,Train Time,Test Time
0.1,0.002410046000022703,0.000748837999992702
0.15000000000000002,0.002467518999992535,0.0007590570000388652
0.20000000000000004,0.004255730000011226,0.0009516970000049696
0.25000000000000006,0.005711414000018067,0.0011620700000207762
0.30000000000000004,0.007914300000038565,0.0012431729999775598
0.3500000000000001,0.015851220999991256,0.001639388000000963
0.40000000000000013,0.007235098000023754,0.001261170999953265
0.45000000000000007,0.02461046999997052,0.003901017000032425
0.5000000000000001,0.028974711000046227,0.0022006539999779307
0.5500000000000002,0.023173994000046605,0.0016711269999518663
0.6000000000000002,0.017265387000009014,0.00143945000002077
0.6500000000000001,0.04596690099998568,0.0024250380000125915
0.7000000000000002,0.056506786999989345,0.003550408000023708
0.7500000000000002,0.03804323999997905,0.0019533910000291144
0.8000000000000002,0.05231513299997914,0.002234400000020287
0.8500000000000002,0.053706954000006135,0.0022487669999691207
0.9000000000000002,0.0336325909999573,0.0016473310000151287
0.9500000000000003,0.06030137800001967,0.001873731999978645
