Training Data Percentage,Train Time,Test Time
0.1,0.003042785999999964,0.22396567000000012
0.15000000000000002,0.0022670739999988143,0.2529740570000012
0.20000000000000004,0.003224137000000127,0.22737715399999914
0.25000000000000006,0.002718793999999747,0.2368336160000002
0.30000000000000004,0.0028984179999991255,0.22728508900000222
0.3500000000000001,0.003125590999999872,0.19313180700000032
0.40000000000000013,0.0029180279999998504,0.17939621800000083
0.45000000000000007,0.0033302650000024414,0.165579288
0.5000000000000001,0.0037491459999969834,0.20694899200000094
0.5500000000000002,0.0036606849999998303,0.21855599000000225
0.6000000000000002,0.003985846999999154,0.18207592099999914
0.6500000000000001,0.005059856999999113,0.1406601070000022
0.7000000000000002,0.004507381000003363,0.12181836899999965
0.7500000000000002,0.0044075509999998985,0.09736411099999742
0.8000000000000002,0.004323057000000574,0.07904878900000156
0.8500000000000002,0.004333471999999006,0.058337264999998695
0.9000000000000002,0.0052369329999990555,0.043048298000002205
0.9500000000000003,0.004968857000001492,0.021013955999997336
