Training Data Percentage,Train Time,Test Time
0.1,0.0022252310000041575,0.001373762000000056
0.15000000000000002,0.002404617999999914,0.0012994029999973122
0.20000000000000004,0.0025324579999974617,0.001368073000001857
0.25000000000000006,0.00333395699999528,0.0014825590000029365
0.30000000000000004,0.003207375999998874,0.00141526200000186
0.3500000000000001,0.003261256999998352,0.0015596460000040224
0.40000000000000013,0.0035231000000024437,0.0016933009999959836
0.45000000000000007,0.004196796999998753,0.0017889089999982843
0.5000000000000001,0.005047457999999949,0.0016576629999960346
0.5500000000000002,0.005022347000000593,0.0016082710000020484
0.6000000000000002,0.0051687919999992005,0.0016713179999996441
0.6500000000000001,0.0057842959999945265,0.0015158020000001216
0.7000000000000002,0.006350122000000624,0.0016035120000026382
0.7500000000000002,0.0068974510000003875,0.0012672410000007517
0.8000000000000002,0.008122017999994569,0.0016640760000043997
0.8500000000000002,0.008441240999999877,0.001493709999998316
0.9000000000000002,0.008769876999998871,0.0013700310000004379
0.9500000000000003,0.009538902999999266,0.0010263799999989942
