Training Data Percentage,Train Time,Test Time
0.1,0.001853709999977582,0.0012520580000341397
0.15000000000000002,0.0018686870000124145,0.0013101229999961106
0.20000000000000004,0.00192886700000372,0.0013149760000032984
0.25000000000000006,0.002888998999992509,0.0012556949999975586
0.30000000000000004,0.002414816999987579,0.0012073620000023766
0.3500000000000001,0.002731604000018706,0.0012068589999785218
0.40000000000000013,0.002676218000033259,0.0011643180000078246
0.45000000000000007,0.003395745000034367,0.0010883690000014212
0.5000000000000001,0.003332803999967382,0.0013012499999831562
0.5500000000000002,0.0043434099999899445,0.0010414150000315203
0.6000000000000002,0.003787201999955414,0.0009875119999946946
0.6500000000000001,0.0037541399999554415,0.0009421610000117653
0.7000000000000002,0.004377883000017846,0.0007949529999677907
0.7500000000000002,0.00556882000000769,0.0009063360000141074
0.8000000000000002,0.005257346000007601,0.0007245479999937743
0.8500000000000002,0.005602009000028829,0.0008584279999581668
0.9000000000000002,0.004760583999996015,0.0006311220000156936
0.9500000000000003,0.007656243999974777,0.0009096890000250824
