Training Data Percentage,Train Time,Test Time
0.1,0.0020694730000023753,0.0013134350000001405
0.15000000000000002,0.002336860999999857,0.0016395500000001562
0.20000000000000004,0.0027200130000011313,0.0016320540000016592
0.25000000000000006,0.0030237440000000504,0.0012750449999998636
0.30000000000000004,0.0029761589999992566,0.0012711589999980788
0.3500000000000001,0.00444830700000054,0.001404138999998139
0.40000000000000013,0.003143451999999769,0.0012221339999989311
0.45000000000000007,0.00531376900000069,0.0013908570000005227
0.5000000000000001,0.0038232890000031716,0.0012639109999987852
0.5500000000000002,0.003836915000000829,0.0016447190000015155
0.6000000000000002,0.004478305999999321,0.0010580739999994648
0.6500000000000001,0.0042945020000004774,0.0014488300000010668
0.7000000000000002,0.004727382999998753,0.0010477620000024501
0.7500000000000002,0.004830129999998434,0.0011304519999981721
0.8000000000000002,0.004863464999999678,0.0009586599999984458
0.8500000000000002,0.005101902999999908,0.0011581659999997385
0.9000000000000002,0.00530862999999826,0.0009265250000005665
0.9500000000000003,0.005795337999998651,0.0012415610000005017
