mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.03678387403488159,0.007006946173211474,0.0014321208000183105,5.888779030880731e-05,logistic,0.0031622776601683794,"(125,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.890625,0.8125,0.859375,0.8587549603174603,0.8553070057931849,0.027902629910297374,86
0.04699331521987915,0.008213439346131184,0.001687765121459961,0.0001341283044587031,logistic,0.0031622776601683794,"(250,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8984375,0.7890625,0.8515625,0.8581349206349207,0.8492820644239432,0.039171422774978794,92
0.06450939178466797,0.0135427653430111,0.0018767118453979492,1.1321117377556284e-05,logistic,0.0031622776601683794,"(500,)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8671875,0.8359375,0.875,0.8741319444444445,0.8630425771906937,0.015959705708110436,73
0.06590080261230469,0.014590916084126293,0.0017635226249694824,0.00015183533061777655,logistic,0.0031622776601683794,"(125, 125)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8203125,0.8359375,0.8671875,0.881076388888889,0.8510698657316809,0.024148992439184266,90
0.16334021091461182,0.03626855359539805,0.0021488070487976074,2.5775339300904074e-05,logistic,0.0031622776601683794,"(250, 250)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9140625,0.8515625,0.8671875,0.9053819444444445,0.8845078413785605,0.02596371584782537,50
0.3620613217353821,0.07364210719012498,0.003038465976715088,0.0001119961441630282,logistic,0.0031622776601683794,"(500, 500)",adaptive,adam,"{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.890625,0.8203125,0.875,0.865327380952381,0.862811306029261,0.026172251435529047,76
0.05314958095550537,0.021448702847953485,0.0013966560363769531,0.0001319636605041327,relu,1000.0,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1000.0, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.734375,0.6171875,0.4921875,0.7705853174603176,0.6533548636349518,0.10905938008718044,123
0.0564078688621521,0.020212723120109775,0.0013781189918518066,1.1469364820466134e-05,relu,1000.0,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1000.0, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.7265625,0.71875,0.65625,0.5915178571428572,0.6734300740844283,0.0544344722373222,122
0.09819477796554565,0.025674740455802068,0.0015104413032531738,6.311844827322379e-05,relu,1000.0,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1000.0, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8671875,0.875,0.8515625,0.8668154761904762,0.8651380929083963,0.008501621986436152,69
0.08527076244354248,0.008309792038548341,0.0014675259590148926,7.858006098153857e-05,relu,1000.0,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1000.0, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.6875,0.703125,0.6953125,0.7225942460317462,0.7020928948063243,0.013022463468345678,121
0.1775832176208496,0.03387394690129987,0.0017938017845153809,8.146389459940306e-05,relu,1000.0,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1000.0, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.875,0.765625,0.8359375,0.7466517857142858,0.8059193283477775,0.051969129646314664,111
0.34974443912506104,0.0610263486223055,0.002253890037536621,0.0001182524306691437,relu,1000.0,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1000.0, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8515625,0.7578125,0.578125,0.734375,0.7304611056751468,0.09837522729380709,119
0.05860114097595215,0.013078626577054315,0.0013226866722106934,3.4439468845805766e-05,relu,316.22776601683796,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 316.22776601683796, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.7578125,0.875,0.703125,0.7966269841269842,0.7831147299102289,0.0626363873940734,115
0.08252143859863281,0.02411606120579034,0.0014052987098693848,3.559525309418401e-05,relu,316.22776601683796,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 316.22776601683796, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.7109375,0.890625,0.7631448412698414,0.8237170153449508,0.08962242578088293,106
0.11680430173873901,0.023578263581927703,0.0014549493789672852,5.618034204458322e-06,relu,316.22776601683796,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 316.22776601683796, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.859375,0.7890625,0.90625,0.7777777777777778,0.8332246140465318,0.0525326929303385,104
0.05907797813415527,0.02174849113889687,0.0014293789863586426,2.6604444893408082e-05,relu,316.22776601683796,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 316.22776601683796, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.5,0.796875,0.5078125,0.6433531746031745,0.6119488320442331,0.12110709869411265,126
0.17174303531646729,0.07484894050131619,0.0017434954643249512,7.755613366018382e-05,relu,316.22776601683796,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 316.22776601683796, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.625,0.8046875,0.859375,0.7539682539682541,0.7607709750566893,0.08687642515124257,117
0.281368613243103,0.06147795620729586,0.002200901508331299,3.1091179095983274e-05,relu,316.22776601683796,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 316.22776601683796, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.828125,0.8046875,0.75,0.7941468253968255,0.794240013356941,0.02837613592306362,113
0.04194003343582153,0.016163568409455178,0.0013110637664794922,3.956635157726933e-05,relu,100.0,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 100.0, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.78125,0.7578125,0.859375,0.8435019841269842,0.8104202582859628,0.042174617953015525,110
0.06416577100753784,0.007091002353169235,0.0014567375183105469,6.630973199637178e-05,relu,100.0,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 100.0, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8984375,0.8828125,0.9140625,0.8978174603174603,0.8982834001180381,0.01106259458354747,33
0.065754234790802,0.013774520768925927,0.0014606118202209473,8.593617354829456e-06,relu,100.0,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 100.0, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8984375,0.8046875,0.8671875,0.9129464285714287,0.8707322826390831,0.04160436479307778,64
0.07838726043701172,0.025355373552115583,0.0015475749969482422,0.0001405069483670432,relu,100.0,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 100.0, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8828125,0.7421875,0.7421875,0.8891369047619048,0.8139342209486535,0.07192196120092885,107
0.1503646969795227,0.03335300971504118,0.0017665624618530273,5.7622002307568e-05,relu,100.0,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 100.0, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.828125,0.921875,0.8121279761904762,0.8730729021060479,0.053184904371361225,61
0.3389848470687866,0.12568147099641885,0.002467513084411621,0.0002820169060769286,relu,100.0,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 100.0, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.8203125,0.890625,0.8184523809523809,0.866816932252353,0.0501649730732456,68
0.041183650493621826,0.019031598540650528,0.0012766718864440918,3.51848696999313e-05,relu,31.622776601683793,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 31.622776601683793, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.7890625,0.7578125,0.8731398809523809,0.8393126514304352,0.07067969626490446,100
0.04765290021896362,0.016441533557333302,0.001433253288269043,0.0001109789827798257,relu,31.622776601683793,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 31.622776601683793, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.921875,0.8984375,0.8984375,0.8350694444444445,0.8885593335507719,0.032218064572922187,44
0.06346869468688965,0.007652457964903524,0.0014529824256896973,2.338295608274106e-06,relu,31.622776601683793,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 31.622776601683793, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9609375,0.890625,0.953125,0.9131944444444445,0.9295023374646663,0.028844482534426747,10
0.06432801485061646,0.013619306486017863,0.0015839338302612305,0.00014888982564438452,relu,31.622776601683793,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 31.622776601683793, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.78125,0.890625,0.8515625,0.8189484126984127,0.8356290575590968,0.04038664112363762,103
0.1140587329864502,0.019729871929965274,0.0025278329849243164,0.0012390552941838905,relu,31.622776601683793,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 31.622776601683793, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.921875,0.890625,0.90625,0.8668154761904762,0.8964492475072221,0.020316063982835655,36
0.3143157958984375,0.07597057119877076,0.0021675825119018555,2.4619821001938887e-05,relu,31.622776601683793,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 31.622776601683793, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9453125,0.90625,0.9375,0.8895089285714286,0.9197018276488678,0.022705450742245156,20
0.044866979122161865,0.01447867644449275,0.0012836456298828125,5.384249587362392e-06,relu,10.0,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9453125,0.8359375,0.9453125,0.722842261904762,0.8626242020780915,0.09197733981428537,77
0.03902566432952881,0.006971489755099477,0.001415550708770752,2.500746949889604e-05,relu,10.0,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.796875,0.890625,0.9291914682539683,0.8884683296834716,0.055829793181580725,45
0.06566685438156128,0.025445509830651213,0.0016850829124450684,0.0003389735957141977,relu,10.0,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.8515625,0.8515625,0.9288194444444445,0.8962036584040008,0.04554500427912871,39
0.05746251344680786,0.010689823035659407,0.001410067081451416,1.56226718911944e-05,relu,10.0,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8671875,0.8671875,0.890625,0.9289434523809524,0.8884066897306868,0.025203089052283897,48
0.13695824146270752,0.04701872075814579,0.0016956329345703125,5.102380409010099e-06,relu,10.0,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9609375,0.8984375,0.9609375,0.9211309523809524,0.935388710278632,0.02682438361578018,4
0.31376898288726807,0.04480625493427533,0.0023261308670043945,0.00012354701468972754,relu,10.0,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.859375,0.953125,0.9131944444444445,0.9197176016525331,0.03849394004776541,19
0.03005152940750122,0.00506867665171987,0.0012996792793273926,6.91739316102894e-05,relu,3.1622776601683795,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.8515625,0.859375,0.8984375,0.8897569444444445,0.8747536828658404,0.019758842432194047,59
0.03963029384613037,0.010517224575030954,0.0013900399208068848,2.1116117912277685e-05,relu,3.1622776601683795,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.765625,0.84375,0.9453125,0.8976934523809524,0.8630275312179667,0.06681486878121524,74
0.05554604530334473,0.01790800771649823,0.0014649629592895508,2.0108243314910495e-05,relu,3.1622776601683795,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.859375,0.9296875,0.8494543650793651,0.8980052922995683,0.04440841136009108,35
0.04857820272445679,0.0095686875888906,0.001422286033630371,4.509783691348805e-05,relu,3.1622776601683795,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9453125,0.8828125,0.9296875,0.9133184523809524,0.917791474466499,0.02316514036307588,21
0.09761101007461548,0.020507527832332534,0.0019444823265075684,0.0004160374274802005,relu,3.1622776601683795,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.875,0.84375,0.9211309523809524,0.8982067141925264,0.04199791175162961,34
0.27249646186828613,0.061696588748658784,0.0024709701538085938,0.00043975532969062463,relu,3.1622776601683795,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9609375,0.8828125,0.96875,0.9211309523809524,0.9334317631162055,0.034371538956113376,6
0.030053317546844482,0.00422867546199782,0.0013918876647949219,5.295174124084728e-05,relu,1.0,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.90625,0.8046875,0.8359375,0.8818204365079365,0.857125627077315,0.039462429852677214,83
0.04381692409515381,0.01089031040592997,0.0015475749969482422,0.00029845140215947074,relu,1.0,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.8671875,0.9375,0.8665674603174603,0.9022584490417171,0.035311263554301676,29
0.09084689617156982,0.03274686817099365,0.0015748143196105957,0.00016665879700967717,relu,1.0,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.96875,0.890625,0.9296875,0.9212549603174603,0.927591741605318,0.027887503436166316,11
0.06006556749343872,0.025372751676459013,0.0014447569847106934,2.5389269938747733e-05,relu,1.0,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.875,0.921875,0.8656994047619048,0.9039996563693972,0.035493303593222426,28
0.11170297861099243,0.01707276465292254,0.0017694830894470215,8.60893099986921e-05,relu,1.0,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.90625,0.9375,0.9370039682539683,0.9295489314447241,0.013470711001258934,9
0.2732301354408264,0.05601467134767111,0.0022134780883789062,5.3369294641843804e-05,relu,1.0,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9609375,0.9375,0.953125,0.9133184523809524,0.9412748404156184,0.018161266413355755,2
0.04130148887634277,0.008462552978849784,0.0012782812118530273,2.9494845195398484e-05,relu,0.31622776601683794,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9140625,0.84375,0.9375,0.826388888888889,0.8805310937160252,0.04649738695721083,52
0.04179126024246216,0.012873339637775824,0.0014002323150634766,3.222225111940643e-05,relu,0.31622776601683794,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.859375,0.8046875,0.865451388888889,0.86479907316808,0.044354033932102084,70
0.05862075090408325,0.01251367512902033,0.0016306042671203613,0.000208706657373121,relu,0.31622776601683794,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9453125,0.84375,0.90625,0.8897569444444445,0.8962801016525331,0.03645403850516947,37
0.06343799829483032,0.01970883206268979,0.0014055371284484863,4.2059894157121255e-05,relu,0.31622776601683794,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.890625,0.9765625,0.9210069444444445,0.9314439959773864,0.031040915255392616,8
0.1383710503578186,0.050518995776106565,0.0018556714057922363,0.00023815118427978292,relu,0.31622776601683794,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.9140625,0.90625,0.9527529761904763,0.9315061212841301,0.021570028105163012,7
0.31373900175094604,0.06544857600530264,0.0025539398193359375,0.0003937823700651926,relu,0.31622776601683794,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9765625,0.875,0.9453125,0.9368799603174603,0.9334320057931849,0.036871743174908655,5
0.03643965721130371,0.008365464121189837,0.0013555288314819336,0.00010472120508557998,relu,0.1,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.734375,0.9453125,0.8974454365079365,0.8786214685645948,0.08533739891618536,53
0.05389648675918579,0.015046262818021272,0.0013716816902160645,1.270278326105897e-05,relu,0.1,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.875,0.9375,0.8668154761904762,0.9081909304817818,0.037714042165110484,27
0.06427133083343506,0.017765465219328067,0.0014935135841369629,6.389314885390832e-05,relu,0.1,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.859375,0.9375,0.9370039682539683,0.9158503013077377,0.032794897737808505,23
0.04756098985671997,0.008603036105085605,0.0014064311981201172,9.728529817153533e-06,relu,0.1,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9375,0.890625,0.921875,0.9290674603174603,0.9197486643059051,0.017723110200019595,17
0.11499255895614624,0.029454578699354545,0.0017426013946533203,4.915067098387854e-05,relu,0.1,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.8671875,0.9375,0.9448164682539683,0.9197489069828845,0.030852424248025874,16
0.24875426292419434,0.06879933208345475,0.0023297667503356934,0.00017704095639060473,relu,0.1,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9453125,0.921875,0.953125,0.8896329365079366,0.9275604362749666,0.024662805239838232,12
0.033695220947265625,0.0018905736063755815,0.001345515251159668,8.376096329970919e-06,relu,0.03162277660168379,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.875,0.8671875,0.890625,0.9288194444444445,0.8903328169167211,0.023690290269812602,42
0.059055209159851074,0.017766028507048198,0.001671135425567627,0.0003788819446713484,relu,0.03162277660168379,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.875,0.9453125,0.8580109126984128,0.9020888178330694,0.0364067858808829,30
0.06146270036697388,0.012702088449259734,0.0014507174491882324,7.2008232961303325e-06,relu,0.03162277660168379,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.921875,0.8515625,0.90625,0.9212549603174603,0.9001944813313454,0.028802532585676055,31
0.048235297203063965,0.021644641952463232,0.001545727252960205,0.0001666994654343891,relu,0.03162277660168379,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.96875,0.796875,0.8515625,0.8971974206349208,0.87855982861181,0.06306991508157962,55
0.10160386562347412,0.017006401594617478,0.0017033815383911133,7.21880905971655e-06,relu,0.03162277660168379,"(250, 250)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.96875,0.875,0.8828125,0.9134424603174603,0.9099945057931849,0.036871743174908655,25
0.3724440932273865,0.10137848508386067,0.00228118896484375,0.00010870410061757256,relu,0.03162277660168379,"(500, 500)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9609375,0.9375,0.9609375,0.9133184523809524,0.9432317875780449,0.019689359501840805,1
0.03778773546218872,0.007494144345222123,0.001288294792175293,3.485256415948935e-05,relu,0.01,"(125,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.84375,0.921875,0.8897569444444445,0.8962801016525331,0.03384424806165567,37
0.03180950880050659,0.007757887090568477,0.00135880708694458,1.1944003423150636e-05,relu,0.01,"(250,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9296875,0.7890625,0.828125,0.8815724206349207,0.8570639871245302,0.05327754742523528,85
0.05884295701980591,0.017509491017978728,0.0014800429344177246,2.7206043724283353e-05,relu,0.01,"(500,)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.953125,0.8515625,0.8203125,0.8659474206349208,0.8727501417233561,0.04930427782621777,62
0.06900960206985474,0.020668448299458533,0.001461625099182129,4.037958441413349e-05,relu,0.01,"(125, 125)",adaptive,adam,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__solver': 'adam'}",0.9609375,0.8984375,0.890625,0.9370039682539683,0.9217211427950176,0.028658232595602236,15
