Training Data Percentage,Train Time,Test Time
0.1,0.0020394119999878058,0.002967488000024332
0.15000000000000002,0.002427283000031366,0.0034999129999846446
0.20000000000000004,0.0029091920000041682,0.0037301720000186833
0.25000000000000006,0.0032184159999815165,0.004115598999987924
0.30000000000000004,0.004165954000029615,0.004085019000001466
0.3500000000000001,0.00524081000003207,0.004207097000005433
0.40000000000000013,0.0051903149999930065,0.004248710000013034
0.45000000000000007,0.006801617999997234,0.0039111700000376
0.5000000000000001,0.007174062999979469,0.0038552350000031765
0.5500000000000002,0.009226803999979438,0.003988743000036266
0.6000000000000002,0.0095337530000279,0.0033279450000236466
0.6500000000000001,0.010618908000026295,0.0034364480000022013
0.7000000000000002,0.011883213999965392,0.0029539330000147856
0.7500000000000002,0.012786968999989767,0.002686982000000171
0.8000000000000002,0.015040086999988489,0.0023635680000211323
0.8500000000000002,0.01560592399999905,0.0020319960000279025
0.9000000000000002,0.016859957000008308,0.0017446670000254016
0.9500000000000003,0.01908022999998593,0.0018026829999939764
