0,1,2,3,4
0.9046070460704608,0.9083469721767594,0.895021645021645,0.8891304347826088,0.9063852813852812
0.9353070175438596,0.9072115384615385,0.9211603273952816,0.9459689169499756,0.9148987463837993
0.9440191387559808,0.9356060606060606,0.929539295392954,0.9423607280750138,0.9066612399945732
0.946875,0.9398799313893655,0.9392595781317261,0.95,0.9205172413793105
0.9535692495424039,0.9385964912280702,0.9337230215827341,0.9414414414414414,0.9414874551971326
0.9533242258652095,0.9416074502361301,0.9467864851768646,0.9508316699933465,0.9501030837390886
0.964094914313467,0.9425675675675677,0.9505494505494505,0.9506492189085006,0.9505948779995966
0.9639257367279117,0.9485756961485119,0.9489738430583502,0.955983456869696,0.9589179421768709
0.970272373540856,0.9469814241486069,0.9494899389652122,0.9656275066663775,0.9634782608695652
0.9671055034145272,0.9537800198948415,0.9502091377091376,0.9621961232285011,0.9671111111111111
0.9660741283731159,0.959468339307049,0.9509528130671505,0.9635440944289902,0.9683343081237533
0.9687491878687075,0.9594252873563219,0.954711312823951,0.9650166495901641,0.9691911971201715
0.9773040738290403,0.957936507936508,0.9606152956355386,0.9660638498276874,0.9661703887510339
0.9747792639216715,0.95949785012285,0.9622532163968628,0.9656442132288359,0.9687535953978906
0.9704489907535591,0.9579744667864771,0.9644224741185043,0.9680925963626492,0.963241239892183
0.9705731986045952,0.9577205190897122,0.9611487503763927,0.9668542909677662,0.9656550714243022
0.9655273240572697,0.9571539824910039,0.9602875142416728,0.9661014677300449,0.9678526133101929
0.9632374204742626,0.959627310512418,0.9624391919995661,0.9670811644495855,0.9631682680463168
