Training Data Percentage,Train Time,Test Time
0.1,0.00775266499999816,0.0357834209999055
0.15000000000000002,0.01411710000002131,0.04781127199998991
0.20000000000000004,0.026472582999986116,0.05832588299995223
0.25000000000000006,0.04387516599990704,0.0755848410001363
0.30000000000000004,0.06871895800009042,0.09072921400002087
0.3500000000000001,0.08578459000000294,0.0823410350001268
0.40000000000000013,0.11074861599990982,0.08621619199993802
0.45000000000000007,0.14883207499997297,0.08992479900007311
0.5000000000000001,0.18942829599996003,0.08562791100007416
0.5500000000000002,0.27326274200004264,0.09577633200001401
0.6000000000000002,0.2969399319999866,0.08846964999997908
0.6500000000000001,0.3541938539999592,0.0884948660000191
0.7000000000000002,0.415532679999842,0.07873721999999361
0.7500000000000002,0.5821841509998649,0.0706951280001249
0.8000000000000002,0.5905311379999603,0.061252723000052356
0.8500000000000002,0.7872281550000935,0.05384541600005832
0.9000000000000002,0.8589196850000462,0.04155861999993249
0.9500000000000003,1.0667934089999562,0.023009451000007175
