0,1,2,3,4
0.6119769642785228,0.6696257082493038,0.6542270531400965,0.6312734048114496,0.6165818974853056
0.6215608444508252,0.6631379131519232,0.6678941625750138,0.644066422684495,0.6212317431952212
0.6460222441362795,0.6948001546422411,0.6749979196324288,0.6437891160000694,0.6323033267791293
0.6692266789375463,0.6825947353012309,0.6720952597058791,0.6516597867217062,0.6438799632587692
0.6618207904138556,0.6691851675896966,0.6682612804157806,0.6395591309640372,0.6497196040674302
0.6558017792553563,0.6577401487383676,0.6570633890841323,0.6455467159242774,0.6550188370693808
0.6566145744750351,0.663535416717438,0.662072481648611,0.6531643071581295,0.6588520408953844
0.6645337804467631,0.6610216156035017,0.6658159589421726,0.652862753522716,0.650278732627475
0.6607193759422523,0.658443999903212,0.6607260493130058,0.663206972189222,0.6555427138016182
0.6581429080286028,0.6570218550243726,0.6549401240697393,0.6653161843826267,0.661754732411159
0.6578059573082313,0.6592083153295886,0.6690067587622329,0.6630024080821201,0.6626923041878674
0.6617456073338426,0.6588471399731438,0.6621350134991648,0.6675521448248722,0.6567602758053344
0.6653339708710776,0.6677611313175802,0.6643354271209835,0.6668315419322672,0.6661614715578609
0.6610498746531029,0.6670495399966588,0.6609218167970091,0.6640730903031606,0.6572510139490543
0.6574121707930807,0.6662478315833845,0.6635436787013681,0.6610862513603584,0.6591674939676435
0.6633110153512158,0.6646021908139145,0.6607592694523157,0.6560691335921305,0.6640043791572307
0.6589333984634638,0.6620973879932223,0.6633074311104371,0.6592297806234089,0.6628995743499961
0.6545721261204116,0.6610491829535388,0.6599291842915108,0.6587121713760571,0.6631064455074361
