0,1,2,3,4
0.769449715370019,0.8710526315789474,0.926470588235294,0.8611615245009073,0.9055555555555558
0.78125,0.8543417366946778,0.854341736694678,0.8733766233766235,0.7794707297514033
0.7831381733021079,0.8116314976839938,0.8423076923076923,0.8685958254269449,0.7833256985799361
0.7965871337964361,0.7991596638655464,0.8392612859097127,0.8466666666666667,0.7811004784688995
0.7842553191489362,0.8230485839281603,0.8020202020202021,0.822742474916388,0.7572050590918515
0.7677830940988835,0.8089622641509433,0.7771428571428571,0.832574377656345,0.7535304501323918
0.7899709302325579,0.8010342280226544,0.7779693486590039,0.8095818815331011,0.7619375573921029
0.7965412965412966,0.820258620689655,0.7605442176870749,0.8283407988055244,0.7571428571428571
0.7732575873112705,0.7963800904977375,0.7695733708391936,0.8295367387636141,0.7635350318471338
0.7846406467096122,0.7966666666666667,0.7534224460803306,0.8410176934004908,0.7834920634920637
0.7927248677248677,0.7790183273646514,0.7741796200345422,0.8164066673789933,0.7553157388609895
0.7897787846481876,0.7936904119445942,0.8033749422098937,0.8110119047619048,0.7744985277880015
0.8034188034188033,0.7892759562841531,0.7866028708133971,0.8118342731829573,0.7533492822966507
0.7957441040932504,0.7922413793103447,0.7859896271376506,0.801639344262295,0.7689248538921742
0.788611778846154,0.7868692253020612,0.7759157509157509,0.8014197089000239,0.7773137019230769
0.8072840025225981,0.7894681521967626,0.7626278772378514,0.8049684397999004,0.7735179735127182
0.8061334331781059,0.7975117370892019,0.7702816901408451,0.8022585522585522,0.7710317553179041
0.7990881903925381,0.7870675105485233,0.7830117449664429,0.7939029535864979,0.7801174496644294
