Training Data Percentage,Train Time,Test Time
0.1,0.00232810099987546,0.0018741109997790772
0.15000000000000002,0.002126635999957216,0.0018777309996949043
0.20000000000000004,0.0023000559999672987,0.0026116560002265032
0.25000000000000006,0.0027417370001785457,0.002234731000044121
0.30000000000000004,0.0031975040001270827,0.0026671710002119653
0.3500000000000001,0.0032639010000821145,0.0022947699999349425
0.40000000000000013,0.003566095000223868,0.0025644429997555562
0.45000000000000007,0.006775897999887093,0.0041380830002708535
0.5000000000000001,0.007187344000158191,0.004244096000093123
0.5500000000000002,0.0078113270001267665,0.003490585000236024
0.6000000000000002,0.008021931999792287,0.003094310000051337
0.6500000000000001,0.008500185999764653,0.0028872390003016335
0.7000000000000002,0.007917437999822141,0.0023569180002596113
0.7500000000000002,0.007990787999915483,0.0020371870000417402
0.8000000000000002,0.008551674999580428,0.0019403520000196295
0.8500000000000002,0.009652184000060515,0.0016757379999035038
0.9000000000000002,0.010760025999843492,0.001476523000292218
0.9500000000000003,0.01147503600031996,0.0010314769997421536
