mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ADA__base_estimator__class_weight,param_ADA__base_estimator__criterion,param_ADA__base_estimator__max_depth,param_ADA__learning_rate,param_ADA__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007535028457641602,0.00030740809572186865,0.0014471054077148438,9.221032038275524e-05,balanced,entropy,1,0.001,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 5}",0.3977272727272728,0.36363636363636376,0.3825757575757577,0.37121212121212116,0.4204545454545454,0.38708741145695563,0.020216872229648467,1400
0.013371992111206054,0.0005123757470892447,0.0018864154815673828,0.00015472578872161938,balanced,entropy,1,0.001,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 10}",0.3977272727272728,0.36363636363636376,0.3825757575757577,0.37121212121212116,0.5567068418415632,0.4141792841624247,0.07193078978590174,1399
0.017053985595703126,0.000301961609806792,0.002080059051513672,7.465427483191946e-05,balanced,entropy,1,0.001,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 15}",0.3977272727272728,0.40638656064187995,0.4542857654559783,0.37121212121212116,0.5567068418415632,0.4371601400415203,0.06532713178614531,1388
0.03329100608825684,0.001910526635708753,0.0034111976623535157,0.0007765024333959945,balanced,entropy,1,0.001,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 30}",0.46550612508059336,0.41690844616376543,0.45849451966473254,0.39560485442298055,0.5074110671936758,0.4487744381664369,0.03904884311582427,1293
0.05283675193786621,0.0008003517255901199,0.004822921752929687,0.00013762138310528671,balanced,entropy,1,0.001,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 50}",0.46550612508059336,0.41690844616376543,0.45849451966473254,0.4379117259552041,0.5074110671936758,0.45718657072134067,0.030255578216211755,1149
0.10460638999938965,0.0033577377706691977,0.008857631683349609,0.0006511674090706968,balanced,entropy,1,0.001,100,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 100}",0.501065620746472,0.41690844616376543,0.45849451966473254,0.4379117259552041,0.5074110671936758,0.4643260620916965,0.03517242046997689,947
0.16618642807006836,0.0021328666111048015,0.012959003448486328,0.0007935081950298713,balanced,entropy,1,0.001,150,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.001, 'ADA__n_estimators': 150}",0.501065620746472,0.41690844616376543,0.45849451966473254,0.4379117259552041,0.5074110671936758,0.4643260620916965,0.03517242046997689,947
0.0067825794219970705,8.498361943489854e-05,0.0012892723083496095,8.225304146333426e-05,balanced,entropy,1,0.011,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.011, 'ADA__n_estimators': 5}",0.46550612508059336,0.41690844616376543,0.45849451966473254,0.4379117259552041,0.5074110671936758,0.45718657072134067,0.030255578216211755,1149
0.013342857360839844,0.0018694061719672624,0.0018978118896484375,0.00042262085670677823,balanced,entropy,1,0.011,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.011, 'ADA__n_estimators': 10}",0.501065620746472,0.41690844616376543,0.45849451966473254,0.4379117259552041,0.5074110671936758,0.4643260620916965,0.03517242046997689,947
0.01667637825012207,0.00022646574498380118,0.001994609832763672,9.866577776513672e-05,balanced,entropy,1,0.011,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.011, 'ADA__n_estimators': 15}",0.501065620746472,0.41690844616376543,0.45849451966473254,0.4379117259552041,0.5074110671936758,0.4643260620916965,0.03517242046997689,947
0.03192296028137207,0.0006237513519060764,0.003084278106689453,7.747079259104679e-05,balanced,entropy,1,0.011,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.011, 'ADA__n_estimators': 30}",0.5035281896984025,0.41690844616376543,0.45849451966473254,0.47598071962738214,0.5654029579320455,0.48392085654098066,0.04940932122086189,493
0.05259251594543457,0.0010118455621640407,0.004614782333374023,0.00021402794281344547,balanced,entropy,1,0.011,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.011, 'ADA__n_estimators': 50}",0.5035281896984025,0.4589959882513075,0.503949065119278,0.49088171983150547,0.5654029579320455,0.504460058445013,0.034501756509261246,333
