mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ADA__base_estimator__class_weight,param_ADA__base_estimator__criterion,param_ADA__base_estimator__max_depth,param_ADA__learning_rate,param_ADA__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.011567234992980957,0.00020697578798097211,0.0016207098960876465,3.962252105383933e-06,balanced,entropy,1,0.030999999999999996,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 10}",0.6202852998065764,0.7374274661508705,0.6837857666911229,0.717641179410295,0.6896923519598418,0.04456542646321719,885
0.01659494638442993,0.0001999543418098045,0.0019811391830444336,3.7886992806606324e-05,balanced,entropy,1,0.030999999999999996,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 15}",0.6202852998065764,0.7374274661508705,0.6837857666911229,0.7348825587206399,0.6939625632229253,0.04775103830574779,744
0.03151297569274902,0.0010697198553673213,0.0030364394187927246,6.0960692331905326e-05,balanced,entropy,1,0.030999999999999996,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 30}",0.637330754352031,0.727514506769826,0.7188799217412574,0.7527486256871566,0.708937778363447,0.04331112824148643,395
0.050440192222595215,0.0011193845154881816,0.005251884460449219,0.0015438118948102198,balanced,entropy,1,0.030999999999999996,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 50}",0.6714216634429401,0.8012572533849129,0.6878209831254588,0.7687406296851577,0.7322572984333289,0.054311120193770934,119
0.09987467527389526,0.0017980707094573804,0.007862269878387451,0.00028264345950239,balanced,entropy,1,0.030999999999999996,100,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 100}",0.6721470019342359,0.7963007736943908,0.7042064074345808,0.7911044477761122,0.7408212287901701,0.05403859904857834,65
0.14936548471450806,0.003626471561265887,0.011278331279754639,0.00016116138144465543,balanced,entropy,1,0.030999999999999996,150,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.030999999999999996, 'ADA__n_estimators': 150}",0.7062379110251451,0.7856624758220503,0.6886769381266816,0.7968515742128938,0.7442654028001147,0.04743769891842766,50
0.0067299604415893555,0.00012350237736774447,0.001376330852508545,6.278661162665917e-05,balanced,entropy,1,0.040999999999999995,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 5}",0.6202852998065764,0.7374274661508705,0.6837857666911229,0.717641179410295,0.6896923519598418,0.04456542646321719,885
0.011601269245147705,0.00024259728199544332,0.0016434788703918457,3.568815351256353e-05,balanced,entropy,1,0.040999999999999995,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 10}",0.6202852998065764,0.7374274661508705,0.6837857666911229,0.7233883058470767,0.691115755714203,0.04551699211056602,825
0.016778171062469482,0.0007234434812185731,0.0020505189895629883,0.00011402198734903405,balanced,entropy,1,0.040999999999999995,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 15}",0.6202852998065764,0.727514506769826,0.7252384446074839,0.7348825587206399,0.7018143496742314,0.047379582267014095,536
0.03131711483001709,0.0008899926449491245,0.0031215548515319824,6.079191651582502e-05,balanced,entropy,1,0.040999999999999995,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 30}",0.6486943907156674,0.7955754352030948,0.7188799217412574,0.7687406296851577,0.7328656233901067,0.056011459666432006,113
0.05094844102859497,0.0012992852767769402,0.004616737365722656,0.00031127218769816536,balanced,entropy,1,0.040999999999999995,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 50}",0.6771034816247582,0.7963007736943908,0.6820738566886773,0.7738630684657674,0.732274226015484,0.05341354575664985,116
0.10074543952941895,0.004290519521498534,0.007780790328979492,0.00015187750049504235,balanced,entropy,1,0.040999999999999995,100,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 100}",0.6948742746615088,0.7849371373307544,0.6935681095622405,0.7911044477761122,0.7410233870661428,0.046939851506732695,63
0.14772683382034302,0.0023938467768077234,0.01123499870300293,0.0005685445835841968,balanced,entropy,1,0.040999999999999995,150,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.040999999999999995, 'ADA__n_estimators': 150}",0.7119197292069633,0.7856624758220503,0.699315235999022,0.7911044477761122,0.7469250109069063,0.0416452537968459,41
0.006865799427032471,0.00013321374084109276,0.0013092756271362305,2.8312896418943607e-05,balanced,entropy,1,0.05099999999999999,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 5}",0.6202852998065764,0.7374274661508705,0.6837857666911229,0.7291354322838582,0.6925391594685641,0.04658137730827832,787
0.011946439743041992,0.0006123213674873795,0.0019075274467468262,0.00024765082923526734,balanced,entropy,1,0.05099999999999999,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 10}",0.6202852998065764,0.7374274661508705,0.7252384446074839,0.7406296851574214,0.7057298381891903,0.04984587191872489,451
0.016403794288635254,0.00033497417946549887,0.002015233039855957,7.716396225827224e-05,balanced,entropy,1,0.05099999999999999,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 15}",0.6202852998065764,0.727514506769826,0.7188799217412574,0.7463768115942031,0.7030744866725732,0.04898972021712252,505
0.0324251651763916,0.0027345148305594432,0.0031371116638183594,0.0003000271657559768,balanced,entropy,1,0.05099999999999999,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 30}",0.6714216634429401,0.8012572533849129,0.6878209831254588,0.7687406296851577,0.7322572984333289,0.054311120193770934,119
0.050510287284851074,0.0008973900096385682,0.004411756992340088,0.00011097896677357909,balanced,entropy,1,0.05099999999999999,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 50}",0.6827852998065764,0.7963007736943908,0.6820738566886773,0.7853573213393306,0.7365494235699149,0.05435758923846198,85
0.10051202774047852,0.001184993705276909,0.007770955562591553,0.00013412431804169308,balanced,entropy,1,0.05099999999999999,100,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 100}",0.7119197292069633,0.7856624758220503,0.699315235999022,0.7859820089955024,0.7456563249519322,0.04033753467650544,43
0.15018624067306519,0.0018800307621989292,0.011249184608459473,0.0002383954811828524,balanced,entropy,1,0.05099999999999999,150,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.05099999999999999, 'ADA__n_estimators': 150}",0.7225580270793037,0.7856624758220503,0.7050623624358037,0.7802348825587209,0.748341459661807,0.0351655031518158,32
0.006742656230926514,8.48338693556492e-05,0.0013970136642456055,8.240276930518237e-05,balanced,entropy,1,0.06099999999999999,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 5}",0.6202852998065764,0.7374274661508705,0.7252384446074839,0.717641179410295,0.7000362231717456,0.04675113700555123,587
0.011956989765167236,0.00022228363780206852,0.0017625093460083008,7.731060194961681e-05,balanced,entropy,1,0.06099999999999999,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 10}",0.6202852998065764,0.727514506769826,0.7105649303008074,0.7406296851574214,0.6995762060969453,0.047162757964751355,596
0.017380714416503906,0.0005734463222136613,0.0021640658378601074,0.00011613877470236022,balanced,entropy,1,0.06099999999999999,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 15}",0.637330754352031,0.727514506769826,0.7188799217412574,0.7578710644677663,0.7102064643184212,0.0446307903244444,367
0.030723750591278076,6.627101090344696e-05,0.003063499927520752,7.590915364006975e-05,balanced,entropy,1,0.06099999999999999,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 30}",0.6714216634429401,0.8012572533849129,0.6820738566886773,0.7681159420289857,0.7306684745957133,0.05542269922412907,134
0.05043470859527588,0.0010652986271660692,0.004349470138549805,0.00011234259666100349,balanced,entropy,1,0.06099999999999999,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 50}",0.6778288201160542,0.7963007736943908,0.7042064074345808,0.7911044477761122,0.7422496188358786,0.05224996246378825,57
0.10170876979827881,0.002877861057521325,0.007881224155426025,0.00029429644119512036,balanced,entropy,1,0.06099999999999999,100,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 100}",0.7176015473887815,0.7799806576402322,0.699315235999022,0.7802348825587209,0.7442329211975711,0.03638731291805068,51
0.14603018760681152,0.0007717003391962443,0.011323988437652588,0.0006647381787022854,balanced,entropy,1,0.06099999999999999,150,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.06099999999999999, 'ADA__n_estimators': 150}",0.7225580270793037,0.7799806576402322,0.699315235999022,0.7802348825587209,0.74547896357787,0.03552875261969453,44
0.006927788257598877,0.0002941960825502552,0.0013226866722106934,3.570367975158984e-05,balanced,entropy,1,0.071,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 5}",0.6202852998065764,0.7374274661508705,0.7252384446074839,0.7233883058470767,0.7014596269261069,0.047349140816084795,539
0.013464689254760742,0.0020230275777188707,0.0019878149032592773,0.00019373930266324983,balanced,entropy,1,0.071,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 10}",0.6202852998065764,0.727514506769826,0.7105649303008074,0.7578710644677663,0.7038464173600287,0.05128673731168812,488
0.016404807567596436,0.00022773120506362594,0.0019631385803222656,2.775452378788438e-05,balanced,entropy,1,0.071,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 15}",0.6486943907156674,0.727514506769826,0.7188799217412574,0.7642428785607198,0.7146413659635863,0.04181888700816612,281
0.030611693859100342,0.0002486396808187509,0.0029720664024353027,9.051767492842122e-05,balanced,entropy,1,0.071,30,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 30}",0.6827852998065764,0.7963007736943908,0.6820738566886773,0.7744877561219393,0.7338573338605796,0.05209579183429573,105
0.05084526538848877,0.0018450846493107214,0.0043961405754089355,8.028873974993075e-05,balanced,entropy,1,0.071,50,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 50}",0.6778288201160542,0.7906189555125726,0.7042064074345808,0.7911044477761122,0.7408212287901701,0.05081064719878249,65
0.0984378457069397,0.0011198292413654057,0.008019506931304932,0.00017650837491383682,balanced,entropy,1,0.071,100,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 100}",0.7225580270793037,0.7856624758220503,0.699315235999022,0.7802348825587209,0.7469073536235784,0.036972037674960795,42
0.14941805601119995,0.003255862650404922,0.010983169078826904,0.00023707981793296296,balanced,entropy,1,0.071,150,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.071, 'ADA__n_estimators': 150}",0.7225580270793037,0.7913442940038685,0.6935681095622405,0.7974762618690657,0.7511718488941419,0.04439119451216875,26
0.0067046284675598145,4.849617192931353e-05,0.0012941360473632812,5.689668447390425e-06,balanced,entropy,1,0.08099999999999999,5,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.08099999999999999, 'ADA__n_estimators': 5}",0.6202852998065764,0.7374274661508705,0.7252384446074839,0.7233883058470767,0.7014596269261069,0.047349140816084795,539
0.011343717575073242,6.448263971442093e-05,0.001659393310546875,2.463857324854666e-05,balanced,entropy,1,0.08099999999999999,10,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.08099999999999999, 'ADA__n_estimators': 10}",0.6202852998065764,0.727514506769826,0.7393005624847154,0.7578710644677663,0.7110169475511715,0.053677865445220276,350
0.016171753406524658,0.00027187749733167,0.0020204782485961914,8.315555053642196e-05,balanced,entropy,1,0.08099999999999999,15,"{'ADA__base_estimator__class_weight': 'balanced', 'ADA__base_estimator__criterion': 'entropy', 'ADA__base_estimator__max_depth': 1, 'ADA__learning_rate': 0.08099999999999999, 'ADA__n_estimators': 15}",0.6486943907156674,0.727514506769826,0.6878209831254588,0.7693653173413295,0.70815977673324,0.044879616046126745,407
