0,1,2,3,4
0.9545454545454547,1.0,0.9285714285714285,0.88,0.9545454545454545
0.9009725906277627,0.9117647058823529,0.9201754385964913,0.9562770562770562,0.9861111111111112
0.9314437984496123,0.8900966183574879,0.9151960784313724,0.9020793036750484,0.978723404255319
0.9210526315789473,0.9473522167487686,0.9400616332819721,0.8860837438423645,0.9563944530046224
0.9195095948827292,0.9636460554371001,0.9485702091335894,0.8712121212121212,0.9709079283887468
0.9198091065560945,0.8838336460287678,0.9060350218886803,0.9499921862791062,0.9249882794186594
0.9181034482758621,0.950970990170223,0.9287592636863494,0.942279942279942,0.9124462494027712
0.9115530303030303,0.89108582266477,0.9762579061644482,0.9457671957671958,0.9371229260935144
0.9018049155145929,0.9508962770032174,0.9216195569136747,0.9058103975535168,0.8673079859520537
0.9916666666666666,0.968155683325962,0.9265151515151515,0.9628787878787879,0.936617943548387
0.9250663129973474,0.9480832362596634,0.978612470738455,0.9402680652680655,0.9599333544906377
0.9027045300878973,0.969583633741889,0.9394992104669524,0.9321162947937796,0.9461188448889488
0.9533167624669879,0.9844526397515527,0.9254096451036733,0.9588578088578088,0.9091385738698152
0.9740688115294834,0.9534529966534833,0.965479897116556,0.9883658008658007,0.996987951807229
0.9429543159270479,0.9293733293733293,0.991861224974752,0.9171371686675385,0.9307561976101302
0.9819911073693073,0.9795392383757626,0.9665842560690145,0.9640461850030244,0.9739572361491469
0.927232854864434,0.9635553470919326,0.9563438086303938,0.9219211822660098,0.9975124378109452
0.9310533515731874,0.9771043771043769,0.9495402226290427,0.9427188552188552,0.9379563579740336
