Training Data Percentage,Train Time,Test Time
0.1,0.08113055800004076,0.01486701500016352
0.15000000000000002,0.18403791399987313,0.007067389999974694
0.20000000000000004,0.09377503199993953,0.006997436000347079
0.25000000000000006,0.2029770379999718,0.00506229800021174
0.30000000000000004,0.15190386099993702,0.004320839000229171
0.3500000000000001,0.24946918300020116,0.004322279999996681
0.40000000000000013,0.46491493800022,0.0052410219996090746
0.45000000000000007,0.27173536800000875,0.0035331210001459112
0.5000000000000001,0.25248147000002064,0.0032323390000783547
0.5500000000000002,0.40518598199969347,0.00412862800021685
0.6000000000000002,0.21948332300007678,0.0035075299997515685
0.6500000000000001,1.0046827299997858,0.0028036780004185857
0.7000000000000002,0.30403033299990057,0.004505479999806994
0.7500000000000002,0.48270835499988607,0.0021907310001552105
0.8000000000000002,0.3373937359997399,0.0018407840002510056
0.8500000000000002,0.8109698140001456,0.0016908170000533573
0.9000000000000002,0.5942163219997383,0.0014830539998911263
0.9500000000000003,0.48333241899990753,0.0012417419998200785
