0,1,2,3,4,5,6
0.5023069755774159,0.44411210812008417,0.6033681466618648,0.5634920634920637,0.4714285714285714,0.36,0.540909090909091
0.6159666518122401,0.6090783306650825,0.556876581014512,0.6279210380102624,0.6579067450753558,0.5649354460093897,0.39298724954462655
0.44254941845303286,0.5129382629382627,0.6458865818897058,0.5524691358024693,0.6614892405442667,0.6125242614968642,0.44708994708994715
0.5685729287214436,0.56822618245141,0.5693833024405314,0.5636396469923286,0.5440167628232728,0.538674097294787,0.5587884369832331
0.6092837804017928,0.377005577005577,0.5000054111299213,0.7488578868807227,0.7229252548493272,0.5934331823986996,0.4373233969880453
0.6362509086579435,0.5873572820941243,0.616116116116116,0.534093985256776,0.6017638566746717,0.5819954533259909,0.3783882783882783
0.615633301055296,0.5643110888280388,0.5915544839595472,0.5734104765459749,0.7256155997574761,0.5242300072808547,0.5569029850746268
0.646318335752298,0.5512286565686041,0.6358820707203315,0.6350119371495196,0.5876502443804765,0.4631662174951244,0.5779405042669038
0.6308964981378774,0.4708302537570831,0.630937618895433,0.581256304082391,0.6251263692018123,0.6418629467828553,0.5982568170105981
0.6269521466150679,0.5528619528619529,0.6199658208205218,0.6131312101808997,0.4914751443002817,0.5763377618967681,0.5736294069315405
0.6036160332396431,0.5904043336708156,0.572242450765778,0.5638349111844595,0.5727539420608727,0.5807085579762693,0.5559906813762298
0.5985842985842985,0.5661673232427948,0.601044239508346,0.5249819624819625,0.6336589964052302,0.5925371137483025,0.594669540895956
0.6249456861221568,0.5117289176085817,0.5849922455759032,0.57089142346412,0.61394145813924,0.6264734299516906,0.5906352791345747
0.6309354959965433,0.5482500087342346,0.6302433891199212,0.6285347648984013,0.5922510987852598,0.6171272173784494,0.601667995746943
0.49740276870538125,0.5535732279550317,0.605232354996506,0.6129578254772947,0.6438971760953185,0.5983200762571087,0.5709740890880213
0.5868187437058815,0.5508685995196759,0.6132561132561133,0.5989436834183129,0.4434290260333796,0.5884731148024359,0.5693296146044624
0.5640752728328976,0.5351149468796528,0.5885509815610848,0.6032405895529889,0.5975543478260869,0.5747392645202865,0.5845296720466328
0.5745949329798202,0.5840133613988984,0.6158658907045309,0.6123329791686791,0.5457369614512471,0.6078656462585034,0.5570642243057842
0.5637381236960057,0.6216005459502537,0.4803667453256746,0.5931068754325438,0.6133516472749672,0.5619623498101836,0.6026763023209158
0.5927994765224848,0.5792672136652665,0.6172675707170154,0.5600132257957192,0.5418927750204964,0.5784447536191046,0.5650276120739212
0.6148790736591945,0.6285944521319458,0.5144753375750444,0.4952985580776717,0.5838672793308032,0.6300531391691613,0.6635515481669327
0.6041800652607766,0.6845754477461924,0.685042416925408,0.548705654147831,0.5545541673201247,0.5450612145132255,0.5905809626793416
0.5449664213857074,0.5656271534858731,0.5744722920522869,0.6092649180884474,0.548631159002676,0.6019354859236793,0.532937715623302
0.5395125709015494,0.5549167327517842,0.5439618437595254,0.565777173113108,0.5723938404225787,0.5391378066693873,0.5495651586214743
0.5750461776931031,0.5146021611506946,0.6341171033570716,0.6423767829208245,0.49968560693198366,0.5633987201898558,0.6247060329964436
0.5729493666063052,0.5609644882296683,0.6067859356737837,0.5440251116395058,0.593412768010175,0.5507726703335083,0.5838468147623719
0.5845571618114485,0.5885206407490202,0.6532047394413837,0.6167316765042414,0.5444930936531679,0.5553958826713772,0.5370828381008368
0.564836533010216,0.5242135718263388,0.6343743967273603,0.5568954478404698,0.5734204975804437,0.6352436366231584,0.5840216734908774
0.6923451346915145,0.5665909096173201,0.5885170621975896,0.5402552459826837,0.5420340890800618,0.6510712144771771,0.6921013113484389
0.5935354476905006,0.5493240684727225,0.5738939804057455,0.5460040221113547,0.5688991792786688,0.5822548759358684,0.6320799954885695
0.604263239766977,0.5695546506697883,0.539744242674972,0.528837094704752,0.5593852995294009,0.5962261709520288,0.5923733376440347
0.5957319229454151,0.5691872590000324,0.5788128812881289,0.5733328432750904,0.5589127906615173,0.6191571935365381,0.509200398089287
0.6619538777853057,0.5909383110497052,0.6159683960429455,0.5854285923759552,0.6015319472420345,0.5465113463227086,0.5887797479764799
0.6388453043238179,0.582680069758444,0.5967322492972215,0.5651710599675447,0.6378549881491058,0.6136444911962589,0.5755021614692015
0.5921450673694694,0.530617920856534,0.5712532695936545,0.5605410782535165,0.5406767215382186,0.6022507340566476,0.6327884415632719
0.534400925070648,0.5574621984233705,0.5812007675296958,0.5634517949233139,0.5608836856436158,0.6034317212916634,0.6185740447318135
