Training Data Percentage,Train Time,Test Time
0.1,0.05943983199995273,0.006870900999729201
0.15000000000000002,0.06274874799964891,0.004774251000071672
0.20000000000000004,0.10405074299978878,0.0033077140001296357
0.25000000000000006,0.09394928599976993,0.0031344300000455405
0.30000000000000004,0.1476896920003128,0.005534392999834381
0.3500000000000001,0.2983842469998308,0.0029282039999998233
0.40000000000000013,0.16799894499990842,0.0032317760001205897
0.45000000000000007,0.30549036800039175,0.003657913999632001
0.5000000000000001,0.15393331900031626,0.002417005999632238
0.5500000000000002,0.2603860069998518,0.003657657000076142
0.6000000000000002,0.2752631870002915,0.004544235999674129
0.6500000000000001,0.2120764659998713,0.001872595999884652
0.7000000000000002,0.4411300229999142,0.0021437740001601924
0.7500000000000002,0.3377976890001264,0.002599035000002914
0.8000000000000002,0.23711113900026248,0.0025446949998695345
0.8500000000000002,0.42665251100015666,0.0014117759997134272
0.9000000000000002,0.3894008329998542,0.0012101629999961006
0.9500000000000003,0.4673588919999929,0.0011052449999624514
