Training Data Percentage,Train Time,Test Time
0.1,0.04427059200000372,0.016424215000000686
0.15000000000000002,0.06281670999999278,0.015866839000011623
0.20000000000000004,0.0920026850000113,0.00973803799999473
0.25000000000000006,0.2949494350000066,0.00930092099999058
0.30000000000000004,0.40920833900000275,0.008111752000004913
0.3500000000000001,0.38106346399999325,0.007753586000006862
0.40000000000000013,0.3540378459999971,0.0071001069999994115
0.45000000000000007,0.3326076190000009,0.006967567999993207
0.5000000000000001,0.9646954720000025,0.006658951999995111
0.5500000000000002,0.3586243840000094,0.007535358999987807
0.6000000000000002,0.4743541419999957,0.0085667450000102
0.6500000000000001,0.5063989880000008,0.0035176949999993212
0.7000000000000002,0.5540938800000106,0.003215076999993016
0.7500000000000002,0.5442622839999984,0.002926369000007867
0.8000000000000002,1.3703749279999897,0.0038808330000108526
0.8500000000000002,0.9965816360000019,0.0030198179999985086
0.9000000000000002,1.251692587000008,0.0014791539999947645
0.9500000000000003,0.807859054000005,0.0011640270000015107
