0,1,2,3,4
0.73719165085389,0.5,0.6974789915966387,0.7114337568058077,0.7777777777777778
0.59375,0.3851540616246499,0.5434173669467788,0.7516233766233766,0.6130713712910987
0.6836065573770492,0.5172413793103449,0.5928571428571429,0.6935483870967744,0.5723774622079707
0.6516158260344308,0.6596638655462186,0.744186046511628,0.7266666666666666,0.6507177033492825
0.766808510638298,0.6479392125259037,0.6050505050505051,0.7119565217391304,0.6871241965581588
0.7003189792663476,0.6997397527651268,0.5315126050420168,0.6771402550091075,0.6540894380700206
0.7385537790697672,0.6260773208569318,0.5,0.7685830429732868,0.7572887970615242
0.681014931014931,0.7085249042145594,0.6945578231292516,0.7084733109369167,0.6386363636363636
0.6493823394845204,0.6738310708898944,0.744686669792155,0.7095029912563278,0.664998483469821
0.7185171150688391,0.6303174603174604,0.7739571225623144,0.7537776055792329,0.6882539682539682
0.762089947089947,0.674083631767432,0.7007772020725388,0.7463137087295649,0.6322523773907468
0.6829024520255863,0.7289755351681957,0.6951918631530283,0.6094322344322344,0.7141378358483621
0.7111613876319759,0.6935336976320583,0.6003189792663476,0.6354166666666666,0.6989234449760765
0.7199105448631065,0.6907493368700265,0.6807190916736753,0.7433401639344261,0.5568523705778607
0.737920673076923,0.7583511016346838,0.6736568986568986,0.7727570985445,0.6651442307692308
0.7731500945974352,0.6890897624553289,0.6959985080988916,0.7049317723475027,0.7526539836031113
0.7745887253410715,0.7693192488262912,0.729131455399061,0.777003402003402,0.7617883134813844
0.7693707258924649,0.7411392405063292,0.6967701342281879,0.7692827004219408,0.7562080536912752
